"content"|"translated"|"likes"|"workId"|"sentiment"|"country"|"platform"|"postTime"
"それにしても哪吒は中華圏でどれだけ親しい神様なのだろう。近年だけでも「哪吒之魔童降世」、「羅小黒戦記」、「哪吒重生（#ナタ転生）」と列挙に暇ない。「哪吒之魔童降世」は日本では中国映画週間で1日限りの上映だったが、圧倒的な3Dで王道の哪吒の物語を現代の切り口で描いた素晴らしい作品だ。"|"それにしても哪咤は中华圏でどれだけ亲しい神様なのだろう。近年だけでも「哪咤之魔童降世」、「罗小黒戦记」、「哪咤重生（#ナタ転生）」と列挙に暇ない。「哪咤之魔童降世」は日本では中国映画周间で1日限りの上映だったが、圧倒的な3Dで王道の哪咤の物语を现代の切り口で描いた素晴らしい作品だ。"|"9"|"19"|"积极"|"日本"|"Twitter"|"2021-03-06"|"Twitter"
"いよいよ今日から上映が開始された中国最新アニメ映画「姜子牙」。なんと初日17:30時点で既に興収3億元（約46億円）を突破するという凄まじさ。「哪吒之魔童降世」の初日興収が約2億元なので、哪吒をも大きく上回るスタートを切ったようです #姜子牙https://weibo.com/6385274926"|"中国最新动画电影《姜子牙》终于在今天上映了。截止到首日17:30，票房收入已经突破3亿元(约46亿日元)。“哪咤之魔童降世”的第一日兴收录约为2元,所以哪咤也大幅超过迈出了#姜子牙https://weibo.com/6385274926"|"33"|"19"|"积极"|"日本"|"Twitter"|"2020-10-01"|"Twitter"
"#陳情令 は先に日中合作アニメ #魔道祖師 がある。最高のクォリティで人気爆発(YouTube在・字幕も)その他の中国アニメ『哪吒之魔童降世』『羅小黒戦記 』も評価が高いのにあまり知られていなくて残念「哪吒之魔童降世」のコスプレ姿の小梦(#刺客列伝 の乾元)と馬天宇"|"#陈情令先有中日合作动画#魔道祖师。质量上乘人气爆棚(YouTube在·字幕也有)其他中国动画《哪咤之魔童降世》《罗小黑战记》评价很高却不为人所知很遗憾角色扮演“哪咤之魔童降世”的小梦(#刺客列传的干元)和马天宇"|"13"|"19"|"积极"|"日本"|"Twitter"|"2020-03-04"|"Twitter"
"ファンとしては『ナタ ～魔童降臨～(哪吒之魔童降世)』や『白蛇：縁起』(ですよね！記事では間違えてるようだけ怒)の公開も待ち望んでいます！＞過去最大規模で公開される中国アニメ！『羅小黒戦記 ぼくが選ぶ未来』宮野真守＆櫻井孝宏が吹替版声優を務めたワケ  BANGER!!! https://bange"|"作为粉丝有《奈特魔童降临》和《哪咤之魔童降世》(对吧!也期待着报道好像搞错了的怒)的公开!>过去最大规模被公开的中国动画!《罗小黑战记我选择的未来》宫野真守&樱井孝宏担任配音声优BANGER!!!https://bange"|"10"|"19"|"积极"|"日本"|"Twitter"|"2020-11-08"|"Twitter"
"中国で大ヒットしている国産アニメ「哪吒之魔童降世」。すでに興行収入500億円を突破。監督は餃子という名前。ふざけた名前だが、医学部を中退してまで、アニメの世界に入った。この映画は、母親の年金をつぎ込んで作った。クールジャパンとか言っている場合じゃない。https://youtu.be/weANxz"|"在中国大热的国产动画片《哪咤之魔童降世》。票房收入已经突破500亿日元。导演叫饺子。虽然这个名字有点夸张，但他甚至从医学部退学，进入了动画的世界。这部电影是用母亲的养老金制作的。现在不是说酷日本的时候。https://youtu.be/weANxz"|"4"|"19"|"积极"|"日本"|"Twitter"|"2019-09-08"|"Twitter"
"北京出張中につき、今中国で話題のアニメ「哪吒之魔童降世(Na Zha)」を鑑賞。15日間で興行収入31億元(日本円で466億円)超え！現状中国興行収入歴代7位。アニメでは歴代1位。現在の最終予想は47億元。705億円！！この予想通りなら歴代2位になることに。"|"在北京出差期间，观看了中国热门动画片《哪咤之魔童降世》。15天票房超31亿元(折合466亿日元)!现状中国票房收入历代第7位。动画历代第一。目前的最终预测是47亿元。705亿日元! !如果按照这一预测，他将成为历届第2位。"|"37"|"19"|"积极"|"日本"|"Twitter"|"2019-08-09"|"Twitter"
"よく参考にさせてもらっているちゃに丸さん(@chanimaru )で『哪吒之魔童降世』に続く封神演義シリーズ映画として、太公望を主人公？とした『姜子牙』のニュースを見て十数年ぶりに読みたくなり実家から発掘してきた！しかし中巻が見つからず、、、買い直さなきゃw #哪吒 #姜子牙 #四不象  #封神演"|"很好地参考了茶丸先生(@chanimaru)继《哪咤之魔童降世》之后的封神演义系列电影，以太公望为主人公?看了《姜子牙》的新闻，隔了十几年想读了从老家挖掘出来的!但是中卷找不到、、、要重新买w#哪咤#姜子牙#四不象#封神演"|"8"|"19"|"积极"|"日本"|"Twitter"|"2020-01-05"|"Twitter"
"『哪吒之魔童降世』では申公豹は雷公鞭を使っているのか。（結局まだ見られていない）哪吒之魔童降世：申公豹的雷公鞭有多强，完全不输太乙真人的法宝　https://haokan.baidu.com/v?pd=wisenatural&vid=6238108684580448604…"|"《哪咤之魔童降世》里申公豹用的是雷公鞭吗?(结果还没被看到)哪咤之魔童降世:申公豹的雷公鞭有多强,完全不输太乙真人法宝https://haokan.baidu.com/v?pd=wisenatural&vid=6238108684580448604…"|"2"|"19"|"积极"|"日本"|"Twitter"|"2020-09-16"|"Twitter"
"中国でアニメ映画が空前のヒットしている映画「哪吒之魔童降世（なたのまどうこうせい）」。自国の説話がイキイキ動いてるのは羨ましい…"|"动画电影《哪咤之魔童降世》在中国票房空前火爆。本国的传说故事如此生动，令人羡慕……"|"38"|"19"|"积极"|"日本"|"Twitter"|"2019-07-31"|"Twitter"
"昨晩はミミムが配信のこと忘れてました…。来週はちゃんとやります。申し訳ないですー！#動漫遊戯紀行 003「君の名は。と哪吒之魔童降世の売上差の理由」もしなにか聞きたいことがあれば、DMかハッシュタグでメンションしてくださいー！"|"昨晚我忘记了耳麦配信的事…。下周我会好好做的。对不起!#动漫游游记003《你的名字。和哪咤之魔童降世的销量差的理由》如果有什么想问的，请用DM或标签咨询!"|"5"|"19"|"消极"|"日本"|"Twitter"|"2021-06-30"|"Twitter"
"そういえば「哪吒之魔童降世」も昨年の中国映画週間後に日本公開するかと思ったんですが音沙汰無いですね。「姜子牙」も観たいな"|"说起来，《哪咤之魔童降世》也想在去年中国电影周后在日本上映，但一直没有消息。也想看《姜子牙》"|"11"|"19"|"积极"|"日本"|"Twitter"|"2020-11-10"|"Twitter"
"当熊孩子「哪吒」惹上强迫症「姜子牙」！？《姜子牙》与《哪吒之魔童降世》春节联动短片！ https://youtu.be/muN0vBVixEE @YouTubeさんから"|"When the bear child ""Nezha"" gets obsessive-compulsive disorder ""Jiang Zi teeth""! ? ""Jiang Ziya"" and ""Nezha the Devil Child Descends"" Spring Festival linkage short film! https://youtu.be/muN0vBVixEE @ YouTube さ ん か ら"|"6"|"19"|"消极"|"日本"|"Twitter"|"2020-04-10"|"Twitter"
"https://nezha.jp哪吒について我々世代がよく知るのはやはり「哪吒闹海」（79）であろう。「大鬧天宮」（61）を思い出す者もいるかもしれない。その後も大ヒットしたと聞く「哪吒之魔童降世」（16）今回の「哪吒転生」（21）と、中国人は哪吒大好きである。バットマンの位置なのかもしれない。"|"https://nezha.jp哪咤我们这一代熟悉的还是“哪咤”(79岁)。或许有人会想起《大闹天宫》(61岁)。听说之后也大受欢迎的《哪咤之魔童降世》(16)这次的《哪咤转世》(21)，中国人很喜欢哪咤。也许是蝙蝠侠的位置。"|"47"|"19"|"积极"|"日本"|"Twitter"|"2021-02-22"|"Twitter"
"『哪吒之魔童降世』POP UP PARADE「哪吒 バンドver.＆敖丙 バンドver.」（グッスマ）哪吒之魔童降世 の2人がロックな姿に変身！グッスマオンラインショップ限定#哪吒之魔童降世"|"《哪咤之魔童降世》POP UP PARADE“哪咤乐队ver. &敖丙乐队ver.”哪咤之魔童降世两人变身摇滚造型!礼物在线店限定#哪咤之魔童降世"|"1"|"19"|"积极"|"日本"|"Twitter"|"2021-09-09"|"Twitter"
"監督の田晓鹏は今の中国アニメ復活の流れを作った張本人。プロデューサーはアニメ映画『哪吒之魔童降世』で興収900億円超えを達成、この作品の為に独立した易巧氏。物語はありがちな中国古典題材を超えた現代×ファンタジー。中国のCGアニメ的には一つの集大成とも言えるかも。"|"监督の田晓鹏は今の中国アニメ复活の流れを作った张本人。プロデューサーはアニメ映画『哪咤之魔童降世』で兴収900亿円超えを达成、この作品の为に独立した易巧氏。物语はありがちな中国古典题材を超えた现代×ファンタジー。中国のCGアニメ的には一つの集大成とも言えるかも。"|"14"|"19"|"积极"|"日本"|"Twitter"|"2023-01-27"|"Twitter"
"【日本ではアニメ映画「天気の子」が躍進しているけど、お隣中国では「哪吒之魔童降世」が公開一週間で興収200億円突破だそうな。神話の中の世界の話だけど、主人公は割りと日本のアニメに出てくる「哪吒（ナタク/ナタ/ネジャ）」なんだ。https://youtube.com/watch?time_conti"|"【日本ではアニメ映画「天気の子」が跃进しているけど、お隣中国では「哪咤之魔童降世」が公开一周间で兴収200亿円突破だそうな。神话の中の世界の话だけど、主人公は割りと日本のアニメに出てくる「哪咤（ナタク/ナタ/ネジャ）」なんだ。https://youtube.com/watch?time_conti"|"9"|"19"|"积极"|"日本"|"Twitter"|"2019-08-11"|"Twitter"
"むしろ前編この作画アニメ調でも...いや、でもCGパートのデザインも物凄い進化してるし、正直哪吒より楽しみかも。超期待  メガヒットアニメ「哪吒之魔童降世」に続く封神シリーズ中国アニメ映画『姜子牙』予告映像  中国アニメブログ ちゃにめ！"|"むしろ前编この作画アニメ调でも...いや、でもCGパートのデザインも物凄い进化してるし、正直哪咤より楽しみかも。超期待  メガヒットアニメ「哪咤之魔童降世」に続く封神シリーズ中国アニメ映画『姜子牙』予告映像  中国アニメブログ ちゃにめ！"|"10"|"19"|"积极"|"日本"|"Twitter"|"2019-12-12"|"Twitter"
"『羅小黒戦記』、本国では興行収入3.1億元（約48億円）稼いでてこちらの感覚だと「えっ、結構凄いのでは？」と思うんですが、同時期に上映されてた『哪吒之魔童降世』というCGアニメ映画は49億7400万元（約770億円）という怪物的な興行収入叩き出してて文字通り桁が違った。https://itmedi"|"『罗小黒戦记』、本国では兴行収入3.1亿元（约48亿円）稼いでてこちらの感覚だと「えっ、结构凄いのでは？」と思うんですが、同时期に上映されてた『哪咤之魔童降世』というCGアニメ映画は49亿7400万元（约770亿円）という怪物的な兴行収入叩き出してて文字通り桁が违った。https://itmedi"|"6"|"19"|"积极"|"日本"|"Twitter"|"2020-11-12"|"Twitter"
"人口が10倍いたらまあ興行収入もバカでかくはなるよな…… / “須藤玲司 on Twitter: 「『鬼滅の刃』が興行収入300億円？　ふーん、すごいね。それが何か？　同時期の似た系統の中国アニメ『哪吒之魔童降世』はもう800億円ですけど？　日本市場って哀しいねー、300億円かそ…” https:"|"人口要是有十倍的话，票房收入也会大大增加吧……须藤玲司推特:“《鬼灭之刃》票房300亿日元?嗯，真厉害。这是什么?同时期的中国动画《哪咤之魔童降世》票房已经800亿日元了?日本市场真可怜，300亿日元吗……”"|"11"|"19"|"积极"|"日本"|"Twitter"|"2020-12-14"|"Twitter"
"＞同時期の似た系統の中国アニメ『哪吒之魔童降世』これは自分の要約間違いでした。『哪吒之魔童降世』は昨年の公開。同時期に公開したのは、シリーズ続編の『姜子牙』、こっちは260億円ぐらいか。まあ、単に『哪吒』が中国映画史上2位のバケモノ映画ってことです。（1位はもちろん『戦狼2』）"|">同时期的相似系统的中国动画片《哪咤之魔童降世》这是自己的概括错误。《哪咤之魔童降世》于去年上映。同期上映的，还有系列续集《姜子牙》，这部是260亿日元左右。嗯，只是说《哪咤》是中国电影史上第二位的怪物电影。(第1名当然是《战狼2》)"|"9"|"19"|"积极"|"日本"|"Twitter"|"2020-12-15"|"Twitter"
"中国で記録破りのヒットとなった同国のアニメ映画「哪吒之魔童降世」が海外でも封切られた。主人公の哪吒は、わんぱくでトラブルを起こすのが大好きな子供の神で、古代中国神話に登場する有名なキャラクターだ。中国の神話のキャラクター、どれくらい知ってる？"|"在中国创下纪录的本土动画电影《哪咤之魔童降世》在海外首映。主人公哪咤是淘气又爱惹麻烦的儿童神，是古代中国神话中的著名角色。中国神话中的角色，你知道多少?"|"62"|"19"|"积极"|"日本"|"Twitter"|"2019-08-30"|"Twitter"
"『三体』の実写映画、『西遊記 ヒーロー・イズ・バック』の田監督＆十月文化『哪吒之魔童降世』のカラールーム易プロデューサー、魏プロデューサーで映画化と...！中国アニメで言えば間違いなくドリームチームだけど、実写は初めてのはず。意外な展開。"|"《三体》的真人电影《西游记英雄》的田导演和十月文化《哪咤之魔童降世》的色室易制片人、魏制片人将电影搬上银幕……!如果用中国动画来说的话毫无疑问是梦之队，不过真人应该是第一次。出乎意料的展开。"|"11"|"19"|"积极"|"日本"|"Twitter"|"2020-06-24"|"Twitter"
"中国の伝説の軍師「姜子牙」が主人公の映画「姜子牙」が2020年の春節映画に決定。哪吒が主人公の大人気中国国産アニメ ーション映画「哪吒之魔童降世」に続いて、アニメーション映画制作会社「光線彩条屋影業」が打ち出す「中国神話シリーズ」の新作で、2015年から4年をかけて製作。 #中国"|"以中国传说中的军师“姜子牙”为主人公的电影《姜子牙》确定为2020年春节档电影。这是继哪咤为主角的人气中国国产动画电影《哪咤之魔童降世》之后，动画电影制作公司光线彩条屋影业推出的“中国神话系列”新作，自2015年起历时4年制作完成。#中国"|"12"|"19"|"积极"|"日本"|"Twitter"|"2019-10-05"|"Twitter"
"中国で話題のアニメ映画「哪吒之魔童降世」がとても面白かった。制作した十月文化いわくアニメーションの実制作は1年ちょっとで1,600人体制だったとか。興行収入も公開13日目で440億円を超えたようで、中国アニメ市場がいよいよ本格化しています。"|"中国话题动画电影《哪咤之魔童降世》非常有趣。制作了的十月文化说动画的实际制作1年多1,600人制。上映13天票房收入也超过了440亿日元，中国动画市场终于正式开始了。"|"42"|"19"|"积极"|"日本"|"Twitter"|"2019-08-07"|"Twitter"
"中国アニメ『哪吒之魔童降世』、知財権侵害で訴えられる"|"中国动画片《哪咤之魔童降世》因侵犯知识产权被起诉"|"22"|"19"|"积极"|"日本"|"Twitter"|"2019-11-22"|"Twitter"
"【中国時事】大ヒット映画『哪吒之魔童降世』の制作を一部担当した瀋陽の会社の様子が、写真で紹介されました。全員90年代生まれの8人が、2カ月半で27カット5分間を制作したそうです。《哪吒之魔童降世》背后的8个“90后”小伙http://xinhuanet.com/photo/2019-08/14/c"|"【中国时事】大热电影《哪咤之魔童降世》的部分制作由沈阳的公司负责，用照片介绍。全部都是90后的8个人，用2个半月的时间制作了27个镜头5分钟。《哪咤之魔童降世》背后的8个“90后”小这个http://xinhuanet.com/photo/2019-08/14/c"|"1"|"19"|"积极"|"日本"|"Twitter"|"2019-08-30"|"Twitter"
"昨年大ヒットした中国アニメ映画「哪吒之魔童降世」の哪吒（ナタ）。顔つきは邪悪ですがお団子頭は可愛い悪ガキ哪吒が大暴れする新作中国アニメ映画「哪吒之魔童降世」  中国アニメブログ ちゃにめ！"|"去年大热的中国动画电影《哪咤之魔童降世》中的哪咤。长相邪恶但丸子头很可爱的坏孩子哪咤大闹中国动画新电影《哪咤之魔童降世》中国动画博客茶动漫!"|"21"|"19"|"积极"|"日本"|"Twitter"|"2020-11-28"|"Twitter"
"26日に中国で封切られた饺子(Yu Yang)監督「哪吒之魔童降世」(Nezha)は週末興収が9150万ドルに達し、中国で公開されたアニメーション映画として歴代最高のオープニング週末興収を記録したようだ。(Variety)"|"26日に中国で封切られた饺子(Yu Yang)监督「哪咤之魔童降世」(Nezha)は周末兴収が9150万ドルに达し、中国で公开されたアニメーション映画として歴代最高のオープニング周末兴収を记录したようだ。(Variety)"|"10"|"19"|"消极"|"日本"|"Twitter"|"2019-07-29"|"Twitter"
"そんなのどうでもいいから中国で『進撃の巨人』上映会やろうぜ！（煽り返してどうする） / “須藤玲司 on Twitter: 「『鬼滅の刃』が興行収入300億円？　ふーん、すごいね。それが何か？　同時期の似た系統の中国アニメ『哪吒之魔童降世』はもう800億円ですけど？　日本市…” https://h"|"这些都无所谓，咱们在中国开一场《进击的巨人》上映会吧!/“须藤玲司on Twitter:“《鬼灭之刃》票房300亿日元?嗯，好厉害啊。这是什么?同时期的中国动画《哪咤之魔童降世》票房已经800亿日元了?日本市…”https://h"|"6"|"19"|"积极"|"日本"|"Twitter"|"2020-12-15"|"Twitter"
"中国ではここ数年、「大聖帰来」（邦題：西遊記ヒーロー・イズ・バック）や「哪吒之魔童降世」（英語題：Ne Zha）などの国産アニメ映画が多く上映されており、伝統文化とアニメ、ゲームとの融合が進み、「国潮」と呼ばれる新たな国風ブームが巻き起こっている。https://buff.ly/2IIUzCN"|"中国最近几年出现了《大圣归来》(中文译名:《西游记英雄》)和《哪咤之魔童降世》(英文译名:Ne Zha)等国产动画电影的大量上映，传统文化与动漫、游戏的不断融合，掀起了被称为“国潮”的新国风热潮。https://buff.ly/2IIUzCN"|"12"|"19"|"积极"|"日本"|"Twitter"|"2019-10-11"|"Twitter"
"名作国産アニメ映画を大胆に改編、「哪吒之魔童降世」が大ヒット https://this.kiji.is/529563233435190369…"|"名作国产动画电影的大胆改编,“哪咤之魔童降世”大受欢迎,https://this.kiji.is/529563233435190369…"|"27"|"19"|"积极"|"日本"|"Twitter"|"2019-08-01"|"Twitter"
"中国で春節公開予定だったアニメ映画『姜子牙』(英題『Legend of Deification』)の新たな公開日が10/1に決定です。『Ne Zha(哪吒之魔童降世)』に続く封神宇宙シリーズ第2弾となります。日本では太公望の名前の方が有名かな？"|"原计划春节在中国上映的动画电影《姜子牙》(英文名《Legend of Deification》)的新上映日期定于10/1。这是继《哪咤之魔童降世》之后的封神宇宙系列第二部。在日本太公望的名字比较有名吧?"|"5"|"19"|"积极"|"日本"|"Twitter"|"2020-08-20"|"Twitter"
"“ウチの国の映画市場で国産アニメの「哪吒之魔童降世」が歴代興収2位の50億元を叩き出したのと似たようなモノ。” / “「日中文化交流」と書いてオタ活動と読む : 中国オタク「なぜ日本であんなに鬼滅の刃が売れているんだ！？あの劇場版の興収はいったい？私は普通に良い程…” https://htn.to"|"“类似于我国电影市场上国产动画片《哪咤之魔童降世》创下50亿元票房的历史第二名。”“写着‘中日文化交流’读作‘御田活动’:中国御宅族‘为什么鬼灭之刃在日本卖得那么好? ?那个剧场版的票房到底是多少?我觉得一般好……’https://htn.to"|"7"|"19"|"积极"|"日本"|"Twitter"|"2020-10-24"|"Twitter"
"中国で7/26〜公開のアニメ映画『哪吒之魔童降世』中国で大人気の『千と千尋の神隠し』や『カンフーパンダ』を一瞬で抜き歴代1位の興収10億元を突破したとか。世界観好き…ちょっと見てみたいのう。《哪吒之魔童降世》发布终极预告【预告片先知  20190725】 https://youtu.be/weAN"|"中国で7/26〜公开のアニメ映画『哪咤之魔童降世』中国で大人気の『千と千寻の神隠し』や『カンフーパンダ』を一瞬で抜き歴代1位の兴収10亿元を突破したとか。世界観好き…ちょっと见てみたいのう。《哪咤之魔童降世》发布终极预告【预告片先知  20190725】 https://youtu.be/weAN"|"4"|"19"|"积极"|"日本"|"Twitter"|"2019-07-31"|"Twitter"
"AoBing is so beautifulThis movie is so good!哪吒之魔童降世 真的好好看。敖丙太美了，美哭我。#哪吒之魔童降世 #Nezha #敖丙 #AoBing"|"AoBing is so beautifulThis movie is so good!哪咤之魔童降世 真的好好看。敖丙太美了，美哭我。#哪咤之魔童降世 #Nezha #敖丙 #AoBing"|"3316"|"19"|"积极"|"中国"|"Twitter"|"2019-09-10"|"Twitter"
"哪吒之魔童降世 敖丙"|"哪咤之魔童降世 敖丙"|"256"|"19"|"积极"|"中国"|"Twitter"|"2020-03-01"|"Twitter"
"中国でバカ売れしてる国産アニメ映画「哪吒之魔童降世」見てきた。これはすごい。東洋のディズニーはここにあったか、って感じ。映像美が素晴らしい。言葉じゃうまく伝わらないから実際に見てほしい。これはほんとすごい(語彙力)"|"看了在中国大卖的国产动画电影《哪咤之魔童降世》。这很厉害。东方的迪斯尼原来就在这里啊。画面美极了。因为语言无法很好地传达所以希望实际看。这真是太厉害了(词汇量)"|"759"|"19"|"积极"|"日本"|"Twitter"|"2019-07-28"|"Twitter"
"#水墨画#哪吒#哪吒之魔童降世#アナログ#手繪 【哪吒之魔童降世】連夜完成~“我命由我不由天，厄運抑厄非抑膽。”(ฅ>ω<*ฅ)"|"#水墨画#哪咤#哪咤之魔童降世#アナログ#手绘 【哪咤之魔童降世】连夜完成~“我命由我不由天，厄运抑厄非抑胆。”(ฅ>ω<*ฅ)"|"28"|"19"|"消极"|"中国"|"Twitter"|"2019-07-30"|"Twitter"
"#藕饼 最近中国で大ヒットのアニメ映画、「哪吒之魔童降世」！まだ見てないけど、友達に頼まれて絵を描いた！"|"#藕饼最近在中国大热的动画电影，《哪咤之魔童降世》!虽然还没看过，但受朋友之托画了画!"|"36"|"19"|"积极"|"日本"|"Twitter"|"2019-08-08"|"Twitter"
"この勢いで、『哪吒之魔童降世』も日本公開しませんか…。去年の映画祭でも上映１回でチケット瞬殺だったんですよ…本国IMAX公開やで…。見たいよ…。見てこの人気でそうなキャラ…"|"照这个势头，《哪咤之魔童降世》也在日本上映吧…。去年的电影节也是上映1次门票瞬杀哟…在日本本土IMAX上映…。想看啊…。看这个受欢迎的角色…"|"45"|"19"|"积极"|"日本"|"Twitter"|"2020-11-10"|"Twitter"
"一昨日から映画「我和我的祖国」「中国机长」を観て、勢いづいて今日は「哪吒之魔童降世」へ。『2019東京・中国映画週間』で一番人気らしいのに、途中で寝てしまった…。単語も私には難易度が高かった…。敗北感に包まれたので、起きていた時 意味が分からなかった単語を書き出してみました。"|"前天看了电影《我和我的祖国》《中国机长》，今天又看了《哪咤之魔童降世》。“2019东京·中国电影周”最受欢迎的电影，却在中途睡着了……。单词对我来说难度也很高…。因为被失败感包围，试着写出了醒着的时候不知道意思的单词。"|"54"|"19"|"积极"|"日本"|"Twitter"|"2019-10-11"|"Twitter"
"「哪吒之魔童降世」観てきました。もうグワングワンのドッカンドッカンでなんかすごかったので、これからの人はぜひIMAXで見てほしい。見どころばっかりで鑑賞後はぐったりしてしまった。"|"看了《哪咤之魔童降世》。在waggone的独播已经很厉害了，希望以后的观众一定要看IMAX。都是看点，看完后筋疲力尽。"|"25"|"19"|"积极"|"日本"|"Twitter"|"2019-08-04"|"Twitter"
"遂に！哪吒之魔童降世の記念画集が！届きました！！哪吒かわいいし敖丙かっこいいし最高かよ～#哪吒之魔童降世"|"终于!哪咤之魔童降世的纪念画集!收到了! !哪咤可爱敖丙帅到爆~ #哪咤之魔童降世"|"6"|"19"|"积极"|"日本"|"Twitter"|"2020-08-20"|"Twitter"
"유역비가 올려준 사진. 요즘 중국에서 흥행 대박을 치고있는 3d애니메이션 ‘哪吒之魔童降世’ 의 哪吒나타 캐릭터 cos. ㅎㅎ 귀욥#유역비"|"刘亦菲上传的照片。最近在中国大受欢迎的3d动画片《可可可的儿童降世》中的可可可可的角色cos。呵呵可爱#刘亦菲"|"7"|"19"|"积极"|"朝鲜"|"Twitter"|"2019-08-03"|"Twitter"
"2019東京・中国映画週間『ナタ〜魔童降臨〜／哪吒之魔童降世』、評判に違わぬ面白さでした。テンポ良く笑わせ、親子の情愛で泣かせ、アクションもきっちり見せる。哪吒と敖丙の造型も萌えどころ抜かり無く押さえて見事。哪吒の父・李靖がええ男なのに加えて配音がイケボ陳浩さん 日本公開非常期待！"|"2019东京·中国电影周《哪咤之魔童降世》，好评如潮，非常有趣。有节奏地逗人发笑，用亲子之爱让人流泪，动作也恰到好处。哪咤和敖丙的造型萌点也拿捏得恰到好处。哪咤的父亲李靖是个好男人加上配音是池保陈浩在日本上映非常期待!"|"21"|"19"|"积极"|"日本"|"Twitter"|"2019-10-24"|"Twitter"
"中国アニメ、哪吒之魔童降世の『哪吒』#哪吒之魔童降世_敖丙_哪吒#フィギュアーツ写真部"|"中国动画片《哪咤之魔童降世》《哪咤之魔童降世_敖丙_哪咤手办摄影部》"|"7"|"19"|"积极"|"日本"|"Twitter"|"2021-04-01"|"Twitter"
"今大ヒットしている中国産アニメ映画の哪吒之魔童降世に出てくるキャラクター哪吒と敖丙のCPをmiが描いたのでご紹介します٩(ˊᗜˋ*)و#哪吒之魔童降世#哪吒 #敖丙 #絵描きさんと繋がりたい#絵描きさんと仲良くなりたい#絵師さんとつながりたい#絵師さんとつながりたい #イラスト拡散希望"|"现在大受欢迎的中国产动画电影的哪咤之魔童降世的卡通人物哪咤和敖丙mi画的cp,所以介绍٩(ˊᗜˋ*)و# #哪咤哪咤之魔童降世#敖丙#想和画家建立联系#想和画家成为好朋友#想和画师建立联系#想和画师建立联系#插画扩散希望"|"32"|"19"|"积极"|"日本"|"Twitter"|"2019-08-11"|"Twitter"
"亚轩、浩翔、耀文の｢哪吒｣のパフォーマンスにどハマりしてから、｢哪吒｣が主題歌である｢哪吒之魔童降世｣について調べたら、ポスターがとても美しかった件千と千尋の神隠しの時のポスターもほんとに美しくて、中国でのアニメ映画のポスターの芸術性素晴らしいと思う"|"看了亚轩、浩翔、耀文的“哪咤”表演之后，查了一下“哪咤”的主题歌《哪咤之魔童降世》，海报很美。千与千寻的时候的海报也很美。我认为动画电影海报的艺术性非常好。"|"31"|"19"|"积极"|"日本"|"Twitter"|"2019-09-04"|"Twitter"
"2019東京・中国映画週間、10/24『ナタ〜魔童降臨／哪吒之魔童降世』、10/25『銀河学習塾／银河补习班』、10/27『高度一万メートルの奇跡／中国机长』、チケット取れましたので伺います。戦レクコンビ張涵予・鄧超の主演作品が重なる今年。"|"2019东京·中国电影周，10/24《娜塔-魔童降临/哪咤之魔童降世》，10/25《银河私塾/银河补习班》，10/27《万米高空的奇迹/中国机长》，票抢到了。战战搭档张涵予、邓超主演的作品今年重叠。"|"10"|"19"|"积极"|"日本"|"Twitter"|"2019-10-09"|"Twitter"
"【おしながき】2019年9月15日、東京ビッグサイトにて開催のALL STAR9で頒布します！スタフォ新刊のほか、在庫処分として個人誌の一部をお値下げ。描きおろし生色紙や新規イラストのカードなんかも持っていくつもりです！あと西遊記ヒーローイズバックともしかしたら哪吒之魔童降世の何かあるかも。"|"2019年9月15日，将在东京国际展览中心举办的ALL STAR9上颁布。除了新刊以外，作为处理库存的一部分个人杂志也降价了。打算把画下来的生色纸和新插图的卡片什么的也带去!还有西游记英雄归来和哪咤之魔童降世之类的也说不定。"|"18"|"19"|"积极"|"日本"|"Twitter"|"2019-09-11"|"Twitter"
"7月27日20时32分，《哪吒之魔童降世》实时票房破2亿，成为中国影史首部单日票房破2亿的动画电影！现累计票房4亿！#哪吒之魔童降世 #哪吒"|"7月27日20时32分，《哪咤之魔童降世》实时票房破2亿，成为中国影史首部单日票房破2亿的动画电影！现累计票房4亿！#哪咤之魔童降世 #哪咤"|"7"|"19"|"积极"|"中国"|"Twitter"|"2019-07-27"|"Twitter"
"昨年大ヒットした中国アニメ映画『哪吒之魔童降世』の姉妹編にあたる『姜子牙』が今月25日に一般公開される。姜子牙とは、哪吒も登場する中国古典小説『封神演義』の主人公の一人で、日本では「太公望」として知られる伝説の軍師。今作も中国の古典を大胆にアレンジした作品として期待されている。"|"去年大热的中国动画电影《哪咤之魔童降世》的姊妹篇《姜子牙》将于本月25日与观众见面。姜子牙是由哪咤执笔的中国古典小说《封神演义》的主人公之一，在日本被称为“太公望”的传说中的军师。这部作品也是对中国古典的大胆改编，备受期待。"|"36"|"19"|"积极"|"日本"|"Twitter"|"2020-01-20"|"Twitter"
