"content"|"translated"|"likes"|"workId"|"sentiment"|"country"|"platform"|"postTime"
"看完电影啦！说说看完感受吧（结合咱爸的观点）首先，电影是我认为国内第二好看的大片（第一是流浪地球1）这部片优点很多，比如制作团队从无到有的不断努力；电影画面以及特效的进一步提升（对国内来说）；对于团结一致与责任担当的不错的表达；是国内第二个科幻电影的里程碑（1/n）"|"看完电影啦！说说看完感受吧（结合咱爸的观点）首先，电影是我认为国内第二好看的大片（第一是流浪地球1）这部片优点很多，比如制作团队从无到有的不断努力；电影画面以及特效的进一步提升（对国内来说）；对于团结一致与责任担当的不错的表达；是国内第二个科幻电影的里程碑（1/n）"|"10"|"2"|"积极"|"中国"|"Twitter"|"2023-02-06"|"Twitter"
"流浪地球2感觉比1还好哭……给我人哭得上气不接下气，真的离谱←自己都没想到差点哭到吐"|"流浪地球2感觉比1还好哭……给我人哭得上气不接下气，真的离谱←自己都没想到差点哭到吐"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-04-14"|"Twitter"
"中国大陆截止至1月23日，电影票房榜单。流浪地球第1步是打开中国科幻大门，第2步是直接踹开！"|"中国大陆截止至1月23日，电影票房榜单。流浪地球第1步是打开中国科幻大门，第2步是直接踹开！"|"1"|"2"|"积极"|"中国"|"Twitter"|"2023-01-25"|"Twitter"
"#流浪地球2用CG复原了吴孟达角色 吴孟达在电影流浪地球1中的海报和剧照，期待流浪地球2"|"#流浪地球2用CG复原了吴孟达角色 吴孟达在电影流浪地球1中的海报和剧照，期待流浪地球2"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-01-20"|"Twitter"
"流浪地球1我不太喜欢，但《流浪地球2》那是全方位的进步。而且喜欢Gundam、Star Wars、Red Alert 2（红色警戒2）的人，看这片会很亲切（如配图所示），制作团队是自己人 (`･∀･)b以前哪能想到，有一天中国科幻电影不输给好莱坞呢。创造时代的果然不是老人啊。#WanderingE"|"流浪地球1我不太喜欢，但《流浪地球2》那是全方位的进步。而且喜欢Gundam、Star Wars、Red Alert 2（红色警戒2）的人，看这片会很亲切（如配图所示），制作团队是自己人 (`･∀･)b以前哪能想到，有一天中国科幻电影不输给好莱坞呢。创造时代的果然不是老人啊。#WanderingE"|"16"|"2"|"积极"|"中国"|"Twitter"|"2023-02-04"|"Twitter"
"注意了，有一颗彗星正在“流浪”，并可能与地球“擦肩而过”！据称，这颗编号名为“ C/2022 E3 ZTF”的彗星，此刻，正拖着长长的“尾巴”接近我们，2月1日，它将距离地球最近，赶紧的，仰望星空去。"|"注意了，有一颗彗星正在“流浪”，并可能与地球“擦肩而过”！据称，这颗编号名为“ C/2022 E3 ZTF”的彗星，此刻，正拖着长长的“尾巴”接近我们，2月1日，它将距离地球最近，赶紧的，仰望星空去。"|"51"|"2"|"积极"|"中国"|"Twitter"|"2023-01-31"|"Twitter"
"继2022年以“双片”进军贺岁档，2023年春节档 #长影 再度以“双片”阵容贺岁，联合出品的电影《满江红》《流浪地球2》票房口碑领跑春节档。截至1月30日10时，《满江红》《流浪地球2》票房分别达到32亿、26亿，释放了中国电影市场强势复苏的信号。#china #jilin"|"继2022年以“双片”进军贺岁档，2023年春节档 #长影 再度以“双片”阵容贺岁，联合出品的电影《满江红》《流浪地球2》票房口碑领跑春节档。截至1月30日10时，《满江红》《流浪地球2》票房分别达到32亿、26亿，释放了中国电影市场强势复苏的信号。#china #jilin"|"1"|"2"|"积极"|"中国"|"Twitter"|"2023-02-19"|"Twitter"
"发行是怎么想的，那确实不知道。但是这个片子制作肯定不是只面向华人的。你可以看看导演郭帆的访谈他自己怎么说，流浪地球1那会儿的确是无暇顾及外国人；第2部他说了拍的时候就是想要拍得更“科幻”本质一点。这个当年追过科幻世界的感觉都懂。内核只面向中华民族，我是看不出来 的。"|"发行是怎么想的，那确实不知道。但是这个片子制作肯定不是只面向华人的。你可以看看导演郭帆的访谈他自己怎么说，流浪地球1那会儿的确是无暇顾及外国人；第2部他说了拍的时候就是想要拍得更“科幻”本质一点。这个当年追过科幻世界的感觉都懂。内核只面向中华民族，我是看不出来 的。"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-01-31"|"Twitter"
"(1/6) 可惜了（图1），流浪地球2原本最有机会、能事半功倍的做出文化价值和深度、留下真正的经典（国际水准）、能真正出彩的地方，就是这个「数字派（数字生命）」。不展开这个内容，就沦为《月球坠落》（图2）的档次了。"|"(1/6) 可惜了（图1），流浪地球2原本最有机会、能事半功倍的做出文化价值和深度、留下真正的经典（国际水准）、能真正出彩的地方，就是这个「数字派（数字生命）」。不展开这个内容，就沦为《月球坠落》（图2）的档次了。"|"7"|"2"|"积极"|"中国"|"Twitter"|"2023-02-04"|"Twitter"
"中国观众特别喜欢看什么呢？前赴后继为了集体主义的目标去牺牲去送死。在流浪地球1是饱和式救援，在流浪地球2就是五十岁以上出列，上甘岭冲锋，不管效率不管实用，总之先要有把别人的尸体堆起来的气势，英雄式的集体牺牲就是刘慈欣的美学底色然后你就会理解中国人对掏空六个钱包供套房这类愚行的推崇"|"中国观众特别喜欢看什么呢？前赴后继为了集体主义的目标去牺牲去送死。在流浪地球1是饱和式救援，在流浪地球2就是五十岁以上出列，上甘岭冲锋，不管效率不管实用，总之先要有把别人的尸体堆起来的气势，英雄式的集体牺牲就是刘慈欣的美学底色然后你就会理解中国人对掏空六个钱包供套房这类愚行的推崇"|"4"|"2"|"积极"|"中国"|"Twitter"|"2023-01-24"|"Twitter"
"吃喝玩乐的大年初三，心情就像影院放映厅门上的机器猫家人过生日，陪看电影陪吃饭，最后一块DQ冰淇淋蛋糕结束，完美！明天跑步四年前克村只有一家影院放映《流浪地球1》我看的那场观众寥寥无几，今天看《流浪地球2》至少九成上座率，两部影片都算上乘之作，值回票价。"|"吃喝玩乐的大年初三，心情就像影院放映厅门上的机器猫家人过生日，陪看电影陪吃饭，最后一块DQ冰淇淋蛋糕结束，完美！明天跑步四年前克村只有一家影院放映《流浪地球1》我看的那场观众寥寥无几，今天看《流浪地球2》至少九成上座率，两部影片都算上乘之作，值回票价。"|"1"|"2"|"积极"|"中国"|"Twitter"|"2023-01-24"|"Twitter"
"看网上球2讨论的很激烈啊，我虽然还没看过流浪地球2但我倒是可以讲讲流浪地球1给我的印象，老实说我对电影里的情绪渲染基本没共情进去，看到韩朵朵对全世界讲话甚至开始扣出三室一厅而且流浪地球原著时间跨度很长挺流水账的，而且结尾比较黑深残，说好听点叫改编，其实就是套了个设定的原创电影"|"看网上球2讨论的很激烈啊，我虽然还没看过流浪地球2但我倒是可以讲讲流浪地球1给我的印象，老实说我对电影里的情绪渲染基本没共情进去，看到韩朵朵对全世界讲话甚至开始扣出三室一厅而且流浪地球原着时间跨度很长挺流水账的，而且结尾比较黑深残，说好听点叫改编，其实就是套了个设定的原创电影"|"3"|"2"|"积极"|"中国"|"Twitter"|"2023-01-25"|"Twitter"
"【全国1月票房100.73亿，《流浪地球2》票房28亿】截至1月31日21时，2023年1月报收总票房100.73亿，刷新中国影史1月票房纪录，总人次2.01亿，总场次1005.52万场。单月月度票房前三名的影片分别为《满江红》《流浪地球2》《熊出没·伴我“熊芯”》。另外，截至1月31日19时，影"|"【全国1月票房100.73亿，《流浪地球2》票房28亿】截至1月31日21时，2023年1月报收总票房100.73亿，刷新中国影史1月票房纪录，总人次2.01亿，总场次1005.52万场。单月月度票房前三名的影片分别为《满江红》《流浪地球2》《熊出没·伴我“熊芯”》。另外，截至1月31日19时，影"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-02-01"|"Twitter"
"流浪地球3～流浪气球借陈凤馨标题猜美方心思1，一只喝醉的气球晃晃悠悠跑美国天上看风景，威胁不大羞辱极强，不打下不足以平民愤，打之民气可用～鼓动美式民族主义2，中方居然能让气球在平流层完好漂流上万公里，技术能力可转军用，必须打下研究之不过用三颗导弹获取李玉和家一本黄历，好玩哦"|"流浪地球3～流浪气球借陈凤馨标题猜美方心思1，一只喝醉的气球晃晃悠悠跑美国天上看风景，威胁不大羞辱极强，不打下不足以平民愤，打之民气可用～鼓动美式民族主义2，中方居然能让气球在平流层完好漂流上万公里，技术能力可转军用，必须打下研究之不过用三颗导弹获取李玉和家一本黄历，好玩哦"|"35"|"2"|"积极"|"中国"|"Twitter"|"2023-02-06"|"Twitter"
"南阳76岁的老农徐玉坤又要开始他的“流浪地球”之行。这一次是1年，3万多块钱，独自一人把非洲版图绕一圈，方式是骑自行车。骑行生涯的第16个年头，他将实现地球上最后一个陆地板块的骑行，世界五大洲他已完成了四大洲，把世界走遍是他人生的终极目标。76岁的他决心把晚年人生交给未知，“向死而生”。"|"南阳76岁的老农徐玉坤又要开始他的“流浪地球”之行。这一次是1年，3万多块钱，独自一人把非洲版图绕一圈，方式是骑自行车。骑行生涯的第16个年头，他将实现地球上最后一个陆地板块的骑行，世界五大洲他已完成了四大洲，把世界走遍是他人生的终极目标。76岁的他决心把晚年人生交给未知，“向死而生”。"|"2"|"2"|"积极"|"中国"|"Twitter"|"2023-03-02"|"Twitter"
"《流浪地球2》1月27日都柏林隆重上映！【华人头条】 http://52hrtt.com/mobileview/info?id=G1673861274674&areaId=120&behaviorSource=1&languageId=1&flag=1…"|"《流浪地球2》1月27日都柏林隆重上映！【华人头条】 http://52hrtt.com/mobileview/info?id=G1673861274674&areaId=120&behaviorSource=1&languageId=1&flag=1…"|"1"|"2"|"积极"|"中国"|"Twitter"|"2023-01-25"|"Twitter"
"中国电影史上最高票房：1.《 战狼》56.82亿2.《流浪地球》46.56亿3.《哪吒之魔童降世》42.42亿《复联4》的导演罗素兄弟特别为《哪吒》送上祝福，并期待8月29日在北美正式上映。“哪吒到底是男孩还是女孩？”"|"中国电影史上最高票房：1.《 战狼》56.82亿2.《流浪地球》46.56亿3.《哪咤之魔童降世》42.42亿《复联4》的导演罗素兄弟特别为《哪咤》送上祝福，并期待8月29日在北美正式上映。“哪咤到底是男孩还是女孩？”"|"27"|"2"|"积极"|"中国"|"Twitter"|"2019-08-22"|"Twitter"
"“流浪地球”几点观后：1、全片没有出现美国人；2、和俄国人是好朋友；3、联合政府讲法语，机器人莫斯讲英语；4、老何开始用玻璃头罩接呕吐物，很快又带上了，他是怎么清理干净的？5、三体和流浪地球都有个类似联合政府的玩意，看来确实是刘慈欣的最爱，集中力量办大事离不开大政府"|"“流浪地球”几点观后：1、全片没有出现美国人；2、和俄国人是好朋友；3、联合政府讲法语，机器人莫斯讲英语；4、老何开始用玻璃头罩接呕吐物，很快又带上了，他是怎么清理干净的？5、三体和流浪地球都有个类似联合政府的玩意，看来确实是刘慈欣的最爱，集中力量办大事离不开大政府"|"5"|"2"|"积极"|"中国"|"Twitter"|"2019-02-08"|"Twitter"
"既然是地球大气的西风带如此规律，明年1月到2月，我决定自己花钱买它两个大个儿的“流浪气球”，反正也花不了几个钱，再到山东某地去放飞，上面再装点儿好玩的东西，估计两个中最起码会有一个，晃晃悠悠随着大气平流层的气流，飞出国境，再飞过日本，再向北飞，从阿拉斯加插进美国上空，"|"既然是地球大气的西风带如此规律，明年1月到2月，我决定自己花钱买它两个大个儿的“流浪气球”，反正也花不了几个钱，再到山东某地去放飞，上面再装点儿好玩的东西，估计两个中最起码会有一个，晃晃悠悠随着大气平流层的气流，飞出国境，再飞过日本，再向北飞，从阿拉斯加插进美国上空，"|"57"|"2"|"积极"|"中国"|"Twitter"|"2023-02-05"|"Twitter"
"《流浪地球》只可能是科幻片，从中国这几年的抗疫就能看出端倪：1、人类不可能被团结，总有人只为分裂而存在；2、三年内就会出现反叛军，不用等到出发；3、不是所有人类都值得被拯救；另，如果我是MOSS，我不会给刘培强机会。我要带着人类的记忆和火种，在新的家园重启文明。"|"《流浪地球》只可能是科幻片，从中国这几年的抗疫就能看出端倪：1、人类不可能被团结，总有人只为分裂而存在；2、三年内就会出现反叛军，不用等到出发；3、不是所有人类都值得被拯救；另，如果我是MOSS，我不会给刘培强机会。我要带着人类的记忆和火种，在新的家园重启文明。"|"162"|"2"|"积极"|"中国"|"Twitter"|"2023-01-23"|"Twitter"
"流浪地球2流浪地球1的续作，目前国产科幻片的神作，带你一起探索高清高码率带中文字幕"|"流浪地球2流浪地球1的续作，目前国产科幻片的神作，带你一起探索高清高码率带中文字幕"|"2"|"2"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"“起初，没有人在意这一场灾难，这不过是一场山火、一次旱灾、一个物种的灭绝、一座城市的消失，直到这场灾难和每个人息息相关。”                         　——《流浪地球》"|"“起初，没有人在意这一场灾难，这不过是一场山火、一次旱灾、一个物种的灭绝、一座城市的消失，直到这场灾难和每个人息息相关。”                         　——《流浪地球》"|"1"|"2"|"积极"|"中国"|"Twitter"|"2023-07-22"|"Twitter"
"#腾格里沙漠 是中国四大沙漠之一。骑骆驼、滑沙、开沙漠摩托。我在腾格里沙漠找到了地球的心脏和世界上最孤独的邮局。还有绝美日落与浩瀚星空。总要去趟沙漠吧，在沙丘奔跑、流浪。翻过一层层沙丘，有棵屹立沙丘400年的古老神树。"|"#腾格里沙漠 是中国四大沙漠之一。骑骆驼、滑沙、开沙漠摩托。我在腾格里沙漠找到了地球的心脏和世界上最孤独的邮局。还有绝美日落与浩瀚星空。总要去趟沙漠吧，在沙丘奔跑、流浪。翻过一层层沙丘，有棵屹立沙丘400年的古老神树。"|"1"|"2"|"积极"|"中国"|"Twitter"|"2023-07-24"|"Twitter"
"看完流浪地球2我发现我智商好像不在线了，看完一半才发现，这流浪地球2不是流浪地球1的续集，它是流浪地球1的上集，关键我感觉我反应都够迟钝了，结束时候往出走，旁边有个大哥问他媳妇:哎，媳妇，我怎么感觉这2说的是1之前的事呢！话说回来，流浪地球真不愧是中国科幻电影的底气，必须高赞"|"看完流浪地球2我发现我智商好像不在线了，看完一半才发现，这流浪地球2不是流浪地球1的续集，它是流浪地球1的上集，关键我感觉我反应都够迟钝了，结束时候往出走，旁边有个大哥问他媳妇:哎，媳妇，我怎么感觉这2说的是1之前的事呢！话说回来，流浪地球真不愧是中国科幻电影的底气，必须高赞"|"5"|"2"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"#经济复苏The box office of Chinese Spring Festival films exceeded 3 billion.据猫眼专业版数据，2023年1月24日8时23分，2023年春节档（1月21日-1月27日）总票房（含预售）已破30亿！《流浪地球2》《满江红》《熊出没·"|"#经济复苏The box office of Chinese Spring Festival films exceeded 3 billion.据猫眼专业版数据，2023年1月24日8时23分，2023年春节档（1月21日-1月27日）总票房（含预售）已破30亿！《流浪地球2》《满江红》《熊出没·"|"12"|"2"|"消极"|"中国"|"Twitter"|"2023-01-24"|"Twitter"
"【中共官推科幻片《流浪地球》遭恶评 网上1元贱卖】中共高层在新年期间还给了一个“硬指标”，要求将主旋律电影《流浪地球》的票房炒高，不过由于中国民众对于《战狼》等主旋律大片已经出现审美疲劳，导致《流浪地球》很快就在网上被贱卖“1元”出售。https://soundofhope.org/gb/2019"|"【中共官推科幻片《流浪地球》遭恶评 网上1元贱卖】中共高层在新年期间还给了一个“硬指标”，要求将主旋律电影《流浪地球》的票房炒高，不过由于中国民众对于《战狼》等主旋律大片已经出现审美疲劳，导致《流浪地球》很快就在网上被贱卖“1元”出售。https://soundofhope.org/gb/2019"|"4"|"2"|"积极"|"中国"|"Twitter"|"2019-02-11"|"Twitter"
"吴京主演的《流浪地球2》定档2023年1月22日年初一上映，提早1年宣传却被不法之徒拿来做诈骗工具。-【星洲娱乐】#星洲日报 #sinchew 追看更多娱乐新闻：http://bit.ly/SCentertainment【免费订阅星洲telegram】 https://t.me/sinchewte"|"吴京主演的《流浪地球2》定档2023年1月22日年初一上映，提早1年宣传却被不法之徒拿来做诈骗工具。-【星洲娱乐】#星洲日报 #sinchew 追看更多娱乐新闻：http://bit.ly/SCentertainment【免费订阅星洲telegram】 https://t.me/sinchewte"|"4"|"2"|"积极"|"中国"|"Twitter"|"2022-03-21"|"Twitter"
"流浪地球2 (2023) 国语中字  TC  附流浪地球1目前资源为TC版，也就是枪版，介意的勿看，有高清资源会及时更新。 https://white88.com/archives/720"|"流浪地球2 (2023) 国语中字  TC  附流浪地球1目前资源为TC版，也就是枪版，介意的勿看，有高清资源会及时更新。 https://white88.com/archives/720"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-01-25"|"Twitter"
"打死也不会去看流浪地球这种垃圾片，1和2都是垃圾片。太空电梯就嗯抄《皇牌空战7：未知空域》，能不能让我看得起一回老钟人啊？毫无原创精神，偷國，抄國，去点燃你妈家的木星吧，真他妈异想天开离谱至极！还不如去看《上海大炮》"|"打死也不会去看流浪地球这种垃圾片，1和2都是垃圾片。太空电梯就嗯抄《皇牌空战7：未知空域》，能不能让我看得起一回老钟人啊？毫无原创精神，偷国，抄国，去点燃你妈家的木星吧，真他妈异想天开离谱至极！还不如去看《上海大炮》"|"0"|"2"|"消极"|"中国"|"Twitter"|"2023-02-17"|"Twitter"
"《流浪地球2》闯进北美票房前十！截止到1月31日，国产科幻电影《流浪地球2》在北美有142家影院上映，8天获得票房300多万美元，而且还获得了周末票房排行第十的成绩。依照去年的数据，光美国一家就有16271家影院，《流浪地球2》在上映影院占比0.87%如此少的体量下，还能有这样的成绩实在是太争气了"|"《流浪地球2》闯进北美票房前十！截止到1月31日，国产科幻电影《流浪地球2》在北美有142家影院上映，8天获得票房300多万美元，而且还获得了周末票房排行第十的成绩。依照去年的数据，光美国一家就有16271家影院，《流浪地球2》在上映影院占比0.87%如此少的体量下，还能有这样的成绩实在是太争气了"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-02-06"|"Twitter"
"【电影票竟写“只有共产党可以救地球” 网友直呼有病】中国大陆2月5日上映国产电影《流浪地球》，有民众透过网络售票平台购买电影票，取票后却发现票张下方多出1行字，内容赫然可见只有共产党可以救地球！，照片曝光后引发网友炮轰。共产党的本质因此再次受到关注。https://soundofhope.org/"|"【电影票竟写“只有共产党可以救地球” 网友直呼有病】中国大陆2月5日上映国产电影《流浪地球》，有民众透过网络售票平台购买电影票，取票后却发现票张下方多出1行字，内容赫然可见只有共产党可以救地球！，照片曝光后引发网友炮轰。共产党的本质因此再次受到关注。https://soundofhope.org/"|"8"|"2"|"积极"|"中国"|"Twitter"|"2019-02-09"|"Twitter"
"这视频是2019年3月份《流浪地球1》主演之一，俄罗斯演员阿尔卡季·沙罗格拉茨基接受俄罗斯独立电视台节目访问的视频里面有意思的点：1、俄罗斯人对电影里没有一个美国人很赞叹2、中国和俄罗斯人合作拯救地球很棒3、电影里非常给俄罗斯人提气的一句台词其实是中国人写的4、没有美国元素的电影真爽"|"这视频是2019年3月份《流浪地球1》主演之一，俄罗斯演员阿尔卡季·沙罗格拉茨基接受俄罗斯独立电视台节目访问的视频里面有意思的点：1、俄罗斯人对电影里没有一个美国人很赞叹2、中国和俄罗斯人合作拯救地球很棒3、电影里非常给俄罗斯人提气的一句台词其实是中国人写的4、没有美国元素的电影真爽"|"31"|"2"|"积极"|"中国"|"Twitter"|"2023-01-30"|"Twitter"
"1月24日，山东烟台。烟台突降大雪，上演现实版#《 流浪地球 》 ##北方多地降雪  #注意安全"|"1月24日，山东烟台。烟台突降大雪，上演现实版#《 流浪地球 》 ##北方多地降雪  #注意安全"|"17"|"2"|"积极"|"中国"|"Twitter"|"2023-01-25"|"Twitter"
"《流浪地球2》1月22日与中国本土同步登陆北美院线。相比《阿凡达2》等本土大片超过3000家影院的放映规模，《流浪地球2》的142家影院只能算是“有限发行”，不过，即便在这样的小规模放映情况下，《流浪地球2》上映一周后累计票房也达到135万美元，平均单厅收入9542美元，超过《阿凡达2》等其他影片"|"《流浪地球2》1月22日与中国本土同步登陆北美院线。相比《阿凡达2》等本土大片超过3000家影院的放映规模，《流浪地球2》的142家影院只能算是“有限发行”，不过，即便在这样的小规模放映情况下，《流浪地球2》上映一周后累计票房也达到135万美元，平均单厅收入9542美元，超过《阿凡达2》等其他影片"|"2"|"2"|"积极"|"中国"|"Twitter"|"2023-01-31"|"Twitter"
"1月29日，山东青岛，《流浪地球2》开头出现的大桥，原来是胶州湾跨海大桥。网友：《流浪地球2》原来是在青岛流浪！"|"1月29日，山东青岛，《流浪地球2》开头出现的大桥，原来是胶州湾跨海大桥。网友：《流浪地球2》原来是在青岛流浪！"|"2"|"2"|"积极"|"中国"|"Twitter"|"2023-01-31"|"Twitter"
"流浪地球1"|"流浪地球1"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-03-01"|"Twitter"
"230603 — 剧视大好《流浪·地球》- TangoZ, AnsrJ & Xie Keyin(1/2)The Rap of China 2023#XieKeyin #Shaking #谢可寅 #เซี่ยเข่อหยิน"|"230603 — 剧视大好《流浪·地球》- TangoZ, AnsrJ & Xie Keyin(1/2)The Rap of China 2023#XieKeyin #Shaking #谢可寅 #เซี่ยเข่อหยิน"|"7"|"2"|"积极"|"中国"|"Twitter"|"2023-06-03"|"Twitter"
"流浪地球2周边众筹已超1亿元，发货已排到11月底The crowdfunding of #WanderingEarth2 deritatives has exceeded 100 million RMB, and the delivery has been scheduled until the "|"The crowdfunding around Wandering Earth 2 has exceeded 100 million yuan, Delivery has been scheduled until The end of November. The crowdfunding of #WanderingEarth2 deritatives has exceeded 100 million RMB, and the delivery has been scheduled until the"|"21"|"2"|"消极"|"美国"|"Twitter"|"2023-01-30"|"Twitter"
"Chinese science fiction film Wandering Earth 1 (released in 2019), the frozen earth, and numerous planetary engines and navigator International Space"|"中国科幻电影《流浪地球1》(2019年上映)，冰冻的地球，以及众多的行星引擎和国际空间导航器"|"0"|"2"|"积极"|"新西兰"|"Twitter"|"2023-02-26"|"Twitter"
"1月22日，《流浪地球2》北美地区同步上映，该片在烂番茄网站上的新鲜度为80%，爆米花指数92%。影片也令不少北美观众大赞“视效惊艳”，超乎预期，情节设置巧妙咱就是说，民族的就是世界的，只要质量能打，不同文化的人一样会喜欢#流浪地球2 #TheWanderingEarth2"|"1月22日，《流浪地球2》北美地区同步上映，该片在烂番茄网站上的新鲜度为80%，爆米花指数92%。影片也令不少北美观众大赞“视效惊艳”，超乎预期，情节设置巧妙咱就是说，民族的就是世界的，只要质量能打，不同文化的人一样会喜欢#流浪地球2 #TheWanderingEarth2"|"5"|"2"|"积极"|"中国"|"Twitter"|"2023-01-25"|"Twitter"
"由郭帆执导，刘慈欣监制，吴京、刘德华等主演的科幻电影《流浪地球2（The Wandering Earth II）》，将于2023年1月22日上映。该片根据刘慈欣同名小说改编。#movie #TheWanderingEarthII #流浪地球2 #电影"|"由郭帆执导，刘慈欣监制，吴京、刘德华等主演的科幻电影《流浪地球2（The Wandering Earth II）》，将于2023年1月22日上映。该片根据刘慈欣同名小说改编。#movie #TheWanderingEarthII #流浪地球2 #电影"|"1"|"2"|"积极"|"中国"|"Twitter"|"2022-08-21"|"Twitter"
"电影《流浪地球2（The Wandering Earth II）》由郭帆导演，刘慈欣监制，吴京、李雪健等领衔主演，已于大年初一（1月22日）上映。一万五千年前，一根愈合的人类股骨，标志着人类文明的诞生；一万五千年后，当太阳系将不复存在，人类的团结与勇气将延续文明的火种。"|"电影《流浪地球2（The Wandering Earth II）》由郭帆导演，刘慈欣监制，吴京、李雪健等领衔主演，已于大年初一（1月22日）上映。一万五千年前，一根愈合的人类股骨，标志着人类文明的诞生；一万五千年后，当太阳系将不复存在，人类的团结与勇气将延续文明的火种。"|"0"|"2"|"积极"|"中国"|"Twitter"|"2023-01-23"|"Twitter"
"今年の1月に中国で公開された映画「流浪地球2（原題、英題：The Wandering Earth 2）」のグッズが中国国内のクラウドファンディングで凄いことになってました作品中に登場する探索機の模型が20億円超えの売上となっています今なら日本のNetflixでシリーズ１が見れますよhttps://"|"今年1月在中国上映的电影《流浪地球2》(英文名:The Wandering Earth2)”的周边在中国国内的众筹上很厉害作品中登场的探索机模型已经有超过20亿日元的销售额现在可以在日本的Netflix上看到系列1"|"1"|"2"|"积极"|"日本"|"Twitter"|"2023-07-13"|"Twitter"
