"content"|"translated"|"likes"|"workId"|"sentiment"|"country"|"platform"|"postTime"
"西游记趣说：妖怪都是天上来的，孙悟空伏妖大都得找天上神仙，而但凡孙悟空凭自己力量即将把妖怪打死时，天上就会传来声音：“悟空，住手!”。然后妖又回到天上去了。。。"|"西游记趣说：妖怪都是天上来的，孙悟空伏妖大都得找天上神仙，而但凡孙悟空凭自己力量即将把妖怪打死时，天上就会传来声音：“悟空，住手!”。然后妖又回到天上去了。。。"|"0"|"1"|"积极"|"中国"|"Twitter"|"2023-07-25"|"Twitter"
"西游记里有个天蓬元帅，是我仅能联想到的"|"西游记里有个天蓬元帅，是我仅能联想到的"|"3"|"1"|"消极"|"中国"|"Twitter"|"2023-07-21"|"Twitter"
"#大美中国 #魅力中国 #互关互粉 花果山，《西游记》中地名，花果山水帘洞位于东胜神洲傲来国，是齐天大圣孙悟空的故乡。唤为花果山。此山乃十洲之祖脉，三岛之来龙，自开清浊而立，鸿蒙判后而成。花果山，山中有一洞，名唤水帘洞，中间一块石碣上，镌着‘花果山福地，水帘洞洞天’。是孙悟空的居住之所。"|"#大美中国 #魅力中国 #互关互粉 花果山，《西游记》中地名，花果山水帘洞位于东胜神洲傲来国，是齐天大圣孙悟空的故乡。唤为花果山。此山乃十洲之祖脉，三岛之来龙，自开清浊而立，鸿蒙判后而成。花果山，山中有一洞，名唤水帘洞，中间一块石碣上，镌着‘花果山福地，水帘洞洞天’。是孙悟空的居住之所。"|"17"|"1"|"消极"|"中国"|"Twitter"|"2023-07-25"|"Twitter"
"《西游记》第十七回 孙行者大闹黑风山 观世音收伏熊罴怪 https://yanmingshiping.blogspot.com/2022/01/blog-post_75.html?spref=tw…"|"《西游记》第十七回 孙行者大闹黑风山 观世音收伏熊罴怪 https://yanmingshiping.blogspot.com/2022/01/blog-post_75.html?spref=tw…"|"1"|"1"|"积极"|"中国"|"Twitter"|"2023-07-20"|"Twitter"
"西游记经典画面复刻"|"西游记经典画面复刻"|"1"|"1"|"积极"|"中国"|"Twitter"|"2023-07-18"|"Twitter"
"《西游记》第十九回 云栈洞悟空收八戒 浮屠山玄奘受心经 https://yanmingshiping.blogspot.com/2022/01/blog-post_600.html?spref=tw…"|"《西游记》第十九回 云栈洞悟空收八戒 浮屠山玄奘受心经 https://yanmingshiping.blogspot.com/2022/01/blog-post_600.html?spref=tw…"|"1"|"1"|"积极"|"中国"|"Twitter"|"2023-07-24"|"Twitter"
"《西游记》第二十回 黄风岭唐僧有难 半山中八戒争先 https://yanmingshiping.blogspot.com/2022/01/blog-post_16.html?spref=tw…"|"《西游记》第二十回 黄风岭唐僧有难 半山中八戒争先 https://yanmingshiping.blogspot.com/2022/01/blog-post_16.html?spref=tw…"|"2"|"1"|"积极"|"中国"|"Twitter"|"2023-07-25"|"Twitter"
"近年来，“法轮功”邪教为了在境外生存下去，讨好居心叵测之辈，采用变化莫测的方式，犹如《西游记》中白骨精百般变化，在社交媒体上开办大量虚假账号，制造和散布各类反华谣言，但最终都被识破，原形毕露。"|"近年来，“法轮功”邪教为了在境外生存下去，讨好居心叵测之辈，采用变化莫测的方式，犹如《西游记》中白骨精百般变化，在社交媒体上开办大量虚假账号，制造和散布各类反华谣言，但最终都被识破，原形毕露。"|"2"|"1"|"积极"|"中国"|"Twitter"|"2023-07-25"|"Twitter"
"Legends of the Monkey King (1999) 西游记The 52 episodes of large-scale domestic cartoons in this part are adapted and produced from the classic “Journey"|"这部分的52集大型国产动画片改编自经典的《西游记》"|"0"|"1"|"积极"|"英国"|"Twitter"|"2023-07-19"|"Twitter"
"好家伙，原来大鹏鸟和史文恭的演员是同一个人，狮驼岭和水浒的平行宇宙重合了，郭军老师，1995年参演电视剧《水浒传》在剧中饰演九纹龙史进, 史文恭，1999年，与六小龄童、徐少华、迟重瑞、崔景富、刘大刚、刘劲，金巧巧等合作主演古装电视剧《西游记续集》在剧中饰演大鹏，西游和水浒里的角色串上了"|"好家伙，原来大鹏鸟和史文恭的演员是同一个人，狮驼岭和水浒的平行宇宙重合了，郭军老师，1995年参演电视剧《水浒传》在剧中饰演九纹龙史进, 史文恭，1999年，与六小龄童、徐少华、迟重瑞、崔景富、刘大刚、刘劲，金巧巧等合作主演古装电视剧《西游记续集》在剧中饰演大鹏，西游和水浒里的角色串上了"|"2"|"1"|"积极"|"中国"|"Twitter"|"2023-07-19"|"Twitter"
"《西游记》第十八回 观音院唐僧脱难 高老庄行者降魔 https://yanmingshiping.blogspot.com/2022/01/blog-post_14.html?spref=tw…"|"《西游记》第十八回 观音院唐僧脱难 高老庄行者降魔 https://yanmingshiping.blogspot.com/2022/01/blog-post_14.html?spref=tw…"|"1"|"1"|"积极"|"中国"|"Twitter"|"2023-07-23"|"Twitter"
"【迎接旅发大会 河东清爽暑“价” 】立晨农庄西游记主题乐园首秀，沉浸式夜游星河梦境!"|"【迎接旅发大会 河东清爽暑“价” 】立晨农庄西游记主题乐园首秀，沉浸式夜游星河梦境!"|"0"|"1"|"积极"|"中国"|"Twitter"|"2023-07-18"|"Twitter"
"《西游记》第二一回 护法设庄留大圣 须弥灵吉定风魔 https://yanmingshiping.blogspot.com/2022/01/blog-post_176.html?spref=tw…"|"《西游记》第二一回 护法设庄留大圣 须弥灵吉定风魔 https://yanmingshiping.blogspot.com/2022/01/blog-post_176.html?spref=tw…"|"1"|"1"|"积极"|"中国"|"Twitter"|"2023-07-27"|"Twitter"
"[ing]西游记 - 吴承恩[ing]莫言短篇作品集 - 莫言[ing]朝花夕拾 - 鲁迅[ing]活著 - 余華[ing]呐喊 - 鲁迅[ing]彷徨 - 鲁迅"|"[ing]西游记 - 吴承恩[ing]莫言短篇作品集 - 莫言[ing]朝花夕拾 - 鲁迅[ing]活着 - 馀华[ing]呐喊 - 鲁迅[ing]彷徨 - 鲁迅"|"0"|"1"|"积极"|"中国"|"Twitter"|"2023-07-26"|"Twitter"
"#大美中国 #魅力中国 #互关互粉 花果山，《西游记》中地名，花果山水帘洞位于东胜神洲傲来国，是齐天大圣孙悟空的故乡。唤为花果山。此山乃十洲之祖脉，三岛之来龙，自开清浊而立，鸿蒙判后而成。花果山，山中有一洞，名唤水帘洞，中间一块石碣上，镌着‘花果山福地，水帘洞洞天’。是孙悟空的居住之所。"|"#大美中国 #魅力中国 #互关互粉 花果山，《西游记》中地名，花果山水帘洞位于东胜神洲傲来国，是齐天大圣孙悟空的故乡。唤为花果山。此山乃十洲之祖脉，三岛之来龙，自开清浊而立，鸿蒙判后而成。花果山，山中有一洞，名唤水帘洞，中间一块石碣上，镌着‘花果山福地，水帘洞洞天’。是孙悟空的居住之所。"|"1"|"1"|"消极"|"中国"|"Twitter"|"2023-07-24"|"Twitter"
"你说的是这个问题吧？探讨宗教问题咱得有点哲学素养和技术含量，你真认为西游记能与圣经相提并论吗？圣经可是以色列人的历史，你以为西方国家总统就职典礼手按的西游记吗？西方人过的复活节是子虚乌有吗？他们信假成癖就发展成科技军事文明了吗？不过中国人敢挑战真理真就是进步，辩一辩你不醒别人能醒"|"你说的是这个问题吧？探讨宗教问题咱得有点哲学素养和技术含量，你真认为西游记能与圣经相提并论吗？圣经可是以色列人的历史，你以为西方国家总统就职典礼手按的西游记吗？西方人过的复活节是子虚乌有吗？他们信假成癖就发展成科技军事文明了吗？不过中国人敢挑战真理真就是进步，辩一辩你不醒别人能醒"|"1"|"1"|"积极"|"中国"|"Twitter"|"2023-07-22"|"Twitter"
"贵州  #黄果树瀑布，是亚洲第一瀑布，小学课本就讲述了黄果树瀑布的雄伟壮观以及水势浩大。从古至今，众多文人墨客都利用优美的诗词歌赋形容黄果树瀑布的壮丽，现在这一个景点不仅仅吸引到很多中国游客前来观赏，另外也让国外游客熟知。甚至86版西游记当中就在黄果树瀑布旁取景，瀑布气势磅礴的感觉。"|"贵州  #黄果树瀑布，是亚洲第一瀑布，小学课本就讲述了黄果树瀑布的雄伟壮观以及水势浩大。从古至今，众多文人墨客都利用优美的诗词歌赋形容黄果树瀑布的壮丽，现在这一个景点不仅仅吸引到很多中国游客前来观赏，另外也让国外游客熟知。甚至86版西游记当中就在黄果树瀑布旁取景，瀑布气势磅礴的感觉。"|"0"|"1"|"积极"|"中国"|"Twitter"|"2023-07-19"|"Twitter"
"白晶晶确实令人难忘#星洲日报 #sinchew 追看更多娱乐新闻：http://bit.ly/SCentertainment【免费订阅星洲telegram】https://sinchew.com.my/?p=4846874莫文蔚庆祝出道30年推出新歌《永生所爱》，同时融入演出周星驰电影《西游记》的"|"白晶晶确实令人难忘#星洲日报 #sinchew 追看更多娱乐新闻：http://bit.ly/SCentertainment【免费订阅星洲telegram】https://sinchew.com.my/?p=4846874莫文蔚庆祝出道30年推出新歌《永生所爱》，同时融入演出周星驰电影《西游记》的"|"0"|"1"|"积极"|"中国"|"Twitter"|"2023-07-22"|"Twitter"
"“法轮功”媒体结局为何总沦为累累白骨 - 看过《西游记》的人都知道，白骨精为求长生不老，一心想吃唐僧肉，变化三次，都被孙悟空识破，被三次棒打，最终化为累累白骨。   https://chinafxj.cn/n161/c873620/content.html?bsh_bid=5964451737…"|"“法轮功”媒体结局为何总沦为累累白骨 - 看过《西游记》的人都知道，白骨精为求长生不老，一心想吃唐僧肉，变化三次，都被孙悟空识破，被三次棒打，最终化为累累白骨。   https://chinafxj.cn/n161/c873620/content.html?bsh_bid=5964451737…"|"1"|"1"|"积极"|"中国"|"Twitter"|"2023-07-27"|"Twitter"
"贵州  #黄果树瀑布，是亚洲第一瀑布，小学课本就讲述了黄果树瀑布的雄伟壮观以及水势浩大。从古至今，众多文人墨客都利用优美的诗词歌赋，形容黄果树瀑布的壮丽，现在这一个景点不仅仅吸引到很多中国游客前来观赏，另外也让国外游客熟知。86版西游记当中就在黄果树瀑布旁取景，瀑布气势磅礴的感觉。"|"贵州  #黄果树瀑布，是亚洲第一瀑布，小学课本就讲述了黄果树瀑布的雄伟壮观以及水势浩大。从古至今，众多文人墨客都利用优美的诗词歌赋，形容黄果树瀑布的壮丽，现在这一个景点不仅仅吸引到很多中国游客前来观赏，另外也让国外游客熟知。86版西游记当中就在黄果树瀑布旁取景，瀑布气势磅礴的感觉。"|"1"|"1"|"积极"|"中国"|"Twitter"|"2023-07-19"|"Twitter"
"贵州  #黄果树瀑布，是亚洲第一瀑布，小学课本就讲述了黄果树瀑布的雄伟壮观以及水势浩大。从古至今，众多文人墨客都利用优美的诗词歌赋，形容黄果树瀑布的壮丽，现在这一个景点不仅仅吸引到很多中国游客前来观赏，另外也让国外游客熟知。甚至86版西游记当中就在黄果树瀑布旁取景。"|"贵州  #黄果树瀑布，是亚洲第一瀑布，小学课本就讲述了黄果树瀑布的雄伟壮观以及水势浩大。从古至今，众多文人墨客都利用优美的诗词歌赋，形容黄果树瀑布的壮丽，现在这一个景点不仅仅吸引到很多中国游客前来观赏，另外也让国外游客熟知。甚至86版西游记当中就在黄果树瀑布旁取景。"|"0"|"1"|"积极"|"中国"|"Twitter"|"2023-07-19"|"Twitter"
"《西游记》第二十回 黄风岭唐僧有难 半山中八戒争先 https://yanmingshiping.blogspot.com/2022/01/blog-post_16.html?spref=tw…"|"《西游记》第二十回 黄风岭唐僧有难 半山中八戒争先 https://yanmingshiping.blogspot.com/2022/01/blog-post_16.html?spref=tw…"|"1"|"1"|"积极"|"中国"|"Twitter"|"2023-07-25"|"Twitter"
"#新疆吐鲁番火焰山#美丽中国因为一部《西游记》“火焰山”成了人尽皆知的地方它是中国最热的地方夏季最高气温高达47.8℃地表最高温度高达89℃沙窝里可烤熟鸡蛋寸草不生的赤红色山体如蛟龙一般铺展开来绵延数公里远观这些赤红色的沟壑就如同熊熊燃烧的火焰"|"#新疆吐鲁番火焰山#美丽中国因为一部《西游记》“火焰山”成了人尽皆知的地方它是中国最热的地方夏季最高气温高达47.8℃地表最高温度高达89℃沙窝里可烤熟鸡蛋寸草不生的赤红色山体如蛟龙一般铺展开来绵延数公里远观这些赤红色的沟壑就如同熊熊燃烧的火焰"|"1"|"1"|"积极"|"中国"|"Twitter"|"2023-07-25"|"Twitter"
"【寫實記錄】B站已經被封殺的歌曲，《金银》西游记剪辑版     #86西游记#金银#太上老君# https://youtu.be/w43sgDbYH3A 来自 @YouTube"|"【写实记录】B站已经被封杀的歌曲，《金银》西游记剪辑版     #86西游记#金银#太上老君# https://youtu.be/w43sgDbYH3A 来自 @YouTube"|"0"|"1"|"积极"|"中国"|"Twitter"|"2023-07-24"|"Twitter"
"In Hebei, to the clouds! Hiding in the sea of clouds to avoid summer heat, like the Journey to the West Heavenly Palace is a sense of sight ~美丽河北  在河"|"在河北，到云中去!躲在云海里躲避夏天的炎热，像《西游记》里的天宫是一种视觉上的感觉~"|"4"|"1"|"积极"|"新加坡"|"Twitter"|"2023-07-24"|"Twitter"
"石财记旗舰店：第一次听到这首歌的时候，还是无忧无虑的日子#茶盘 #石茶盘 #乌金石茶盘 #高端茶器 #西游记 https://youtu.be/e43lV1HsnKQ via @YouTube"|"石财记旗舰店：第一次听到这首歌的时候，还是无忧无虑的日子#茶盘 #石茶盘 #乌金石茶盘 #高端茶器 #西游记 https://youtu.be/e43lV1HsnKQ via @YouTube"|"0"|"1"|"消极"|"中国"|"Twitter"|"2023-07-18"|"Twitter"
"西游记后传01 https://youtu.be/DWmBem0MmF0 来自 @YouTube"|"西游记后传01 https://youtu.be/DWmBem0MmF0 来自 @YouTube"|"0"|"1"|"积极"|"中国"|"Twitter"|"2023-07-20"|"Twitter"
"西游记与中国古代政治 https://youtu.be/3hKc3MBCijA 来自 @YouTube"|"西游记与中国古代政治 https://youtu.be/3hKc3MBCijA 来自 @YouTube"|"0"|"1"|"积极"|"中国"|"Twitter"|"2023-07-20"|"Twitter"
"月光宝盒：西游记中的历史 周星驰曾经拍过一部经典电影《大话西游》，有一个有趣的设定，即月光宝盒，在月圆之夜可以开启时光之门，让主角们可以穿梭到任何时间之中。 《西游记》它本是一本时光之书，里面潜藏着诸多被篡改，已经消亡了多少年的一段真实历史。https://youtu.be/xCDHrER6Vvg"|"月光宝盒：西游记中的历史 周星驰曾经拍过一部经典电影《大话西游》，有一个有趣的设定，即月光宝盒，在月圆之夜可以开启时光之门，让主角们可以穿梭到任何时间之中。 《西游记》它本是一本时光之书，里面潜藏着诸多被篡改，已经消亡了多少年的一段真实历史。https://youtu.be/xCDHrER6Vvg"|"0"|"1"|"积极"|"中国"|"Twitter"|"2023-07-22"|"Twitter"
"《西游记》和《大明王朝》有什么关系？ https://youtu.be/vmrXuSLwj0E 来自 @YouTube"|"《西游记》和《大明王朝》有什么关系？ https://youtu.be/vmrXuSLwj0E 来自 @YouTube"|"0"|"1"|"积极"|"中国"|"Twitter"|"2023-07-18"|"Twitter"
