"content"|"translated"|"likes"|"workId"|"sentiment"|"country"|"platform"|"postTime"
"网友给流浪地球2设计电影彩蛋：在奥尔特云边缘，出发流浪的地球和三体舰队擦肩而过。三体人：？？？“刚才过去的那个不是我们的目的地吗？” 叶文洁？电信诈骗呀！"|"网友给流浪地球2设计电影彩蛋：在奥尔特云边缘，出发流浪的地球和三体舰队擦肩而过。三体人：？？？“刚才过去的那个不是我们的目的地吗？” 叶文洁？电信诈骗呀！"|"66"|"4"|"积极"|"中国"|"Twitter"|"2023-01-22"|"Twitter"
"流浪地球2单日票房反超满江红了，国内排片比满江红还差6.4%的情况下，票房反超了。然后，流浪地球2，刚刚宣布扩映，北美排片增加到40多个城市"|"流浪地球2单日票房反超满江红了，国内排片比满江红还差6.4%的情况下，票房反超了。然后，流浪地球2，刚刚宣布扩映，北美排片增加到40多个城市"|"10"|"4"|"积极"|"中国"|"Twitter"|"2023-02-01"|"Twitter"
"有些西方媒体人可能会排斥中国电影，这不难理解，不过总览评分，在专业影评里，给《流浪地球2》打最低分的却是亚裔。这现象背后，并非影视文化的单纯讨论，而是充满着复杂的身份认同迷思以及种族歧视的心理内化效应，即“我内化了别人对我的歧视，不自觉拿这份歧视去歧视我所属的种族群体”。"|"有些西方媒体人可能会排斥中国电影，这不难理解，不过总览评分，在专业影评里，给《流浪地球2》打最低分的却是亚裔。这现象背后，并非影视文化的单纯讨论，而是充满着复杂的身份认同迷思以及种族歧视的心理内化效应，即“我内化了别人对我的歧视，不自觉拿这份歧视去歧视我所属的种族群体”。"|"57"|"4"|"积极"|"中国"|"Twitter"|"2023-02-01"|"Twitter"
"显然这不是喜剧，灰白的色调，一根筋的半疯状态，实在让人乐不起来。但这确实是一个成功的科幻故事，用民科的坚持与疯狂，糅合符号化的抽象隐喻，加上足够的想象力和反转，让故事最终完成了逻辑自洽。在我看来，至少科幻度超过流浪地球2。推荐宇宙探索编辑部。"|"显然这不是喜剧，灰白的色调，一根筋的半疯状态，实在让人乐不起来。但这确实是一个成功的科幻故事，用民科的坚持与疯狂，糅合符号化的抽象隐喻，加上足够的想象力和反转，让故事最终完成了逻辑自洽。在我看来，至少科幻度超过流浪地球2。推荐宇宙探索编辑部。"|"9"|"4"|"积极"|"中国"|"Twitter"|"2023-05-13"|"Twitter"
"真实世界跟影像世界是有必然联系的，强盛的国家才能托举起强大的科幻产业，这是已经被文艺史、电影史证明了的。硬核科幻电影《流浪地球2》是中国电影的一个里程碑作品"|"真实世界跟影像世界是有必然联系的，强盛的国家才能托举起强大的科幻产业，这是已经被文艺史、电影史证明了的。硬核科幻电影《流浪地球2》是中国电影的一个里程碑作品"|"73"|"4"|"积极"|"中国"|"Twitter"|"2023-01-31"|"Twitter"
"#给支持《流浪地球2》的朋友们一记忠告不要再追了，电影里把月球炸了。月球炸了，嫦娥玉兔住吗（今年还是兔年），中秋节还放不放假？"|"#给支持《流浪地球2》的朋友们一记忠告不要再追了，电影里把月球炸了。月球炸了，嫦娥玉兔住吗（今年还是兔年），中秋节还放不放假？"|"47"|"4"|"积极"|"中国"|"Twitter"|"2023-02-06"|"Twitter"
"才看完流浪地球2…对于其剧情世界观价值观的评价，我可以写两万字，但不想给国内的亲友找麻烦，就不说了，只简单评价一下VFX特效。该片的特效确实全面超过第一部，整体观感尤其是工业化程度已达到国际一流水平。但很多人说它全面超越好莱坞，还是过誉，主要有两点：重量感的缺失、特效与叙事的矛盾…"|"才看完流浪地球2…对于其剧情世界观价值观的评价，我可以写两万字，但不想给国内的亲友找麻烦，就不说了，只简单评价一下VFX特效。该片的特效确实全面超过第一部，整体观感尤其是工业化程度已达到国际一流水平。但很多人说它全面超越好莱坞，还是过誉，主要有两点：重量感的缺失、特效与叙事的矛盾…"|"66"|"4"|"积极"|"中国"|"Twitter"|"2023-02-03"|"Twitter"
"看消息说，《流浪地球2》中的概念道具耳机是东莞漫步者制造。突然想起上学时，用的电脑音响就是漫步者的，棕色木质小音响，款式简单，价格便宜，100多元，是当时很多同学的首选。不知道现在的大学生都用什么样的音响？"|"看消息说，《流浪地球2》中的概念道具耳机是东莞漫步者制造。突然想起上学时，用的电脑音响就是漫步者的，棕色木质小音响，款式简单，价格便宜，100多元，是当时很多同学的首选。不知道现在的大学生都用什么样的音响？"|"92"|"4"|"积极"|"中国"|"Twitter"|"2023-01-30"|"Twitter"
"【美国怀疑中国起重机是间谍工具，是不是看了《流浪地球2》后害怕中国机械工程导致的？】《流浪地球2》里的徐工集团可是完美的展示了中国机械工程的厉害，而此次美国渲染的振华重工，也是中国机械工程的顶级。美国是害怕中国的机械工程以后承揽全部的太空电梯建造吗？先封半导体，再封机械工程？"|"【美国怀疑中国起重机是间谍工具，是不是看了《流浪地球2》后害怕中国机械工程导致的？】《流浪地球2》里的徐工集团可是完美的展示了中国机械工程的厉害，而此次美国渲染的振华重工，也是中国机械工程的顶级。美国是害怕中国的机械工程以后承揽全部的太空电梯建造吗？先封半导体，再封机械工程？"|"33"|"4"|"积极"|"中国"|"Twitter"|"2023-03-07"|"Twitter"
"《纽约时报》给流浪地球2仅30分，作者叫Brandon Yu它好急呀，越急越好～～并不指望北美的票房如何，毕竟流浪地球2的周边模型30天众筹目标10万元，结果4天就筹了3000多万～我自己已经二刷过了，咱自发的支持流浪地球的多了去了，所以黑子们加油呀"|"《纽约时报》给流浪地球2仅30分，作者叫Brandon Yu它好急呀，越急越好～～并不指望北美的票房如何，毕竟流浪地球2的周边模型30天众筹目标10万元，结果4天就筹了3000多万～我自己已经二刷过了，咱自发的支持流浪地球的多了去了，所以黑子们加油呀"|"127"|"4"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"《纽约时报》认为中国电影《流浪地球-2》展现的是中国政治的极端……那你们的价值是什么是《American Sniper》中所展现的侵略者在所占领土上对被占国儿童的悲天悯人？还是放下杀人步枪以后回到家里对妻儿的无尽温存？你们的宽容、爱和普世价值，充满银幕"|"《纽约时报》认为中国电影《流浪地球-2》展现的是中国政治的极端……那你们的价值是什么是《American Sniper》中所展现的侵略者在所占领土上对被占国儿童的悲天悯人？还是放下杀人步枪以后回到家里对妻儿的无尽温存？你们的宽容、爱和普世价值，充满银幕"|"163"|"4"|"积极"|"中国"|"Twitter"|"2023-01-31"|"Twitter"
"《流浪地球2》让我看到了中国电影未来的方向，不仅仅是视觉效果，它背后是整体工业化的支撑，它带给我的震撼不仅仅是3个小时的视觉冲击，而是我们也可以我们做得更好的自豪感。我们也可以拍这么宏大场景，我们也可以用我们的价值观世界观去呈现我们的故事，原来我们也可以，这就是意义本身"|"《流浪地球2》让我看到了中国电影未来的方向，不仅仅是视觉效果，它背后是整体工业化的支撑，它带给我的震撼不仅仅是3个小时的视觉冲击，而是我们也可以我们做得更好的自豪感。我们也可以拍这么宏大场景，我们也可以用我们的价值观世界观去呈现我们的故事，原来我们也可以，这就是意义本身"|"235"|"4"|"积极"|"中国"|"Twitter"|"2023-01-26"|"Twitter"
"唯有天安门城楼上这两句话才能最好概括《流浪地球2》这部片子所表达的要义中华人民共和国万岁 世界人民大团结万岁！"|"唯有天安门城楼上这两句话才能最好概括《流浪地球2》这部片子所表达的要义中华人民共和国万岁 世界人民大团结万岁！"|"51"|"4"|"积极"|"中国"|"Twitter"|"2023-01-26"|"Twitter"
"#大漂亮之于“流浪”大漂亮不能容忍中国有好电影，所以《流浪地球2》在纽约时报获评30分（满分）大漂亮不能容忍中国民用流浪气球，所以尽管美军方承认气球构不成威胁，也要被打掉大漂亮却能容忍本国流浪汉约60万，且能不断增长还是网友睿智:看到你们那么反对，我就放心了！"|"#大漂亮之于“流浪”大漂亮不能容忍中国有好电影，所以《流浪地球2》在纽约时报获评30分（满分）大漂亮不能容忍中国民用流浪气球，所以尽管美军方承认气球构不成威胁，也要被打掉大漂亮却能容忍本国流浪汉约60万，且能不断增长还是网友睿智:看到你们那么反对，我就放心了！"|"26"|"4"|"积极"|"中国"|"Twitter"|"2023-02-05"|"Twitter"
"从《流浪地球2》在香港遇冷到香港导演认为《流浪地球》本应该由香港人拍出来，我觉得有些港人好搞笑：店里招牌是红烧肉，而你是一盘花生米。大家来店里吃饭，点了红烧肉也点了花生米。你要认清自己，人们始终是奔着红烧肉来的，而不是花生米，你有自己的价值，但撑不起一桌菜。看看港片最辉煌时代....."|"从《流浪地球2》在香港遇冷到香港导演认为《流浪地球》本应该由香港人拍出来，我觉得有些港人好搞笑：店里招牌是红烧肉，而你是一盘花生米。大家来店里吃饭，点了红烧肉也点了花生米。你要认清自己，人们始终是奔着红烧肉来的，而不是花生米，你有自己的价值，但撑不起一桌菜。看看港片最辉煌时代....."|"178"|"4"|"积极"|"中国"|"Twitter"|"2023-02-11"|"Twitter"
"这捞钱片一点也不认真，挂个导弹电气接口都没接上。想赚军迷的钱又不愿意好好搞，我感觉还不如再去看一遍流浪地球2呢，不看。"|"这捞钱片一点也不认真，挂个导弹电气接口都没接上。想赚军迷的钱又不愿意好好搞，我感觉还不如再去看一遍流浪地球2呢，不看。"|"13"|"4"|"中立"|"中国"|"Twitter"|"2023-03-22"|"Twitter"
"有意思的图！《流浪地球2》和《满江红》的地域票房分析，大致是北方爱看满江红，南方爱看科幻片。(蓝色越深表示票房越高，越浅是票房越低。) 当然，网友的另一种说法可能也是原因之一: 也许北方更好操作“幽灵票房”……以我个人理解，和年龄也有关系，年轻人爱看科幻片，老年人爱看历史有关的剧。"|"有意思的图！《流浪地球2》和《满江红》的地域票房分析，大致是北方爱看满江红，南方爱看科幻片。(蓝色越深表示票房越高，越浅是票房越低。) 当然，网友的另一种说法可能也是原因之一: 也许北方更好操作“幽灵票房”……以我个人理解，和年龄也有关系，年轻人爱看科幻片，老年人爱看历史有关的剧。"|"14"|"4"|"积极"|"中国"|"Twitter"|"2023-02-10"|"Twitter"
"流浪地球2美国观影体验（1/n):今天一家四口看了流浪地球2。1，是个小厅，只有43个座椅，不过是那种可以吃饭的大座椅，放倒之后很舒服。2，基本坐满，基本来的都是华人3，片子三个多小时，没感觉很长，剧情挺紧凑"|"流浪地球2美国观影体验（1/n):今天一家四口看了流浪地球2。1，是个小厅，只有43个座椅，不过是那种可以吃饭的大座椅，放倒之后很舒服。2，基本坐满，基本来的都是华人3，片子三个多小时，没感觉很长，剧情挺紧凑"|"9"|"4"|"积极"|"中国"|"Twitter"|"2023-02-01"|"Twitter"
"4年前的“小破球”，如今令世界震惊如果说4年前的《流浪地球》是“中国科幻电影元年开山之作”，那么，4年后的《流浪地球2》足以称作“中国科幻电影在世界舞台上一次响亮的鸣笛”！"|"4年前的“小破球”，如今令世界震惊如果说4年前的《流浪地球》是“中国科幻电影元年开山之作”，那么，4年后的《流浪地球2》足以称作“中国科幻电影在世界舞台上一次响亮的鸣笛”！"|"33"|"4"|"积极"|"中国"|"Twitter"|"2023-02-01"|"Twitter"
"电视剧三体看完了我个人的评价是很高的基本和流浪地球2一个等级十分我给9.5 0.5扣在播放节奏上一天一集真的不适合这部剧的播放形式后面十集一口气看完就是一整个灵魂升天 得劲！喜欢大刘喜欢三体的亲们可以入手了第二部已经在筹拍了 期待！干爆网飞三体！世界属于企鹅三体！"|"电视剧三体看完了我个人的评价是很高的基本和流浪地球2一个等级十分我给9.5 0.5扣在播放节奏上一天一集真的不适合这部剧的播放形式后面十集一口气看完就是一整个灵魂升天 得劲！喜欢大刘喜欢三体的亲们可以入手了第二部已经在筹拍了 期待！干爆网飞三体！世界属于企鹅三体！"|"22"|"4"|"积极"|"中国"|"Twitter"|"2023-02-07"|"Twitter"
"我不怎么喜欢流浪地球2的主要原因除了剧情晦涩难懂以外，我最不能接受的是剧中虽然对宏大项目有科幻设计，但是对日常生活中的科技可以说完全没有，除了同声翻译，但是同声翻译现在就已经有了。还戴着耳机拿着破手机，都2044年了还拿着2022年的破手机，小细节的科幻元素显得很不饱满。"|"我不怎么喜欢流浪地球2的主要原因除了剧情晦涩难懂以外，我最不能接受的是剧中虽然对宏大项目有科幻设计，但是对日常生活中的科技可以说完全没有，除了同声翻译，但是同声翻译现在就已经有了。还戴着耳机拿着破手机，都2044年了还拿着2022年的破手机，小细节的科幻元素显得很不饱满。"|"12"|"4"|"积极"|"中国"|"Twitter"|"2023-02-01"|"Twitter"
"山东不只有煎饼和大葱！一直以来让人感觉有点“土”的山东影视业，正在悄悄地发生变化。今年国内最火爆的科幻巨制《流浪地球2》，不但导演是土生土长的山东青年，而且90%以上的场景在青岛拍摄完成。消息来自香港国际影视展。"|"山东不只有煎饼和大葱！一直以来让人感觉有点“土”的山东影视业，正在悄悄地发生变化。今年国内最火爆的科幻巨制《流浪地球2》，不但导演是土生土长的山东青年，而且90%以上的场景在青岛拍摄完成。消息来自香港国际影视展。"|"49"|"4"|"积极"|"中国"|"Twitter"|"2023-03-14"|"Twitter"
"《流浪地球2》是迄今为止让我最倒胃口的电影，拍个科幻片还要搞意识形态，还要搞洗脑宣传、仇恨教育，把厉害国渲染的科技强大，还不忘把俄罗斯也宣传一下，把美国骂一遍；弄个科学家领导居然戴着镰刀斧头的党徽穿着中山装，看着像个党八股僵尸，我都怀疑到底这是科幻片还是“学习强国”。- by厚道人"|"《流浪地球2》是迄今为止让我最倒胃口的电影，拍个科幻片还要搞意识形态，还要搞洗脑宣传、仇恨教育，把厉害国渲染的科技强大，还不忘把俄罗斯也宣传一下，把美国骂一遍；弄个科学家领导居然戴着镰刀斧头的党徽穿着中山装，看着像个党八股僵尸，我都怀疑到底这是科幻片还是“学习强国”。- by厚道人"|"24"|"4"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"听说你们给《流浪地球2》打30分，我也是：十分好看！十分精彩！十分震撼！"|"听说你们给《流浪地球2》打30分，我也是：十分好看！十分精彩！十分震撼！"|"132"|"4"|"积极"|"中国"|"Twitter"|"2023-02-05"|"Twitter"
"《流浪地球2》Блуждающая Земля-4月12日起在俄罗斯正式上映！！11日晚流浪地球2电影在莫斯科举行首映礼，中国驻俄罗斯大使张汉晖致辞，俄总统助理梅金斯基及多名俄文化界人士出席首映礼，中国优秀电影正在走向世界！！中华文化拥抱世界！！为小破球点赞！！"|"《流浪地球2》Блуждающая Земля-4月12日起在俄罗斯正式上映！！11日晚流浪地球2电影在莫斯科举行首映礼，中国驻俄罗斯大使张汉晖致辞，俄总统助理梅金斯基及多名俄文化界人士出席首映礼，中国优秀电影正在走向世界！！中华文化拥抱世界！！为小破球点赞！！"|"16"|"4"|"积极"|"中国"|"Twitter"|"2023-04-13"|"Twitter"
"流浪地球2周边众筹已超4300万了！赛凡：各位观众，请理性消费，我们产能跟不上观众：少废话，我的钱想怎么花就怎么花，赶紧的。 鸿星尔克：别挣扎了，越挣扎他们越兴奋总结:让人类永远保持理智是一种奢望"|"流浪地球2周边众筹已超4300万了！赛凡：各位观众，请理性消费，我们产能跟不上观众：少废话，我的钱想怎么花就怎么花，赶紧的。 鸿星尔克：别挣扎了，越挣扎他们越兴奋总结:让人类永远保持理智是一种奢望"|"32"|"4"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"「节目更新」看完《流浪地球2》，我们为行星发动机设计了网络架构在今年春节期间，《流浪地球2》果然火了，我们打算帮流浪地球计划设计一个控制网络。互联网需要重启么？根服务器是什么？怎样保证网络的高可用？北京机房大楼是做什么的？应用层的设计是怎样的？如何做指令同步？安全问题怎么办？"|"「节目更新」看完《流浪地球2》，我们为行星发动机设计了网络架构在今年春节期间，《流浪地球2》果然火了，我们打算帮流浪地球计划设计一个控制网络。互联网需要重启么？根服务器是什么？怎样保证网络的高可用？北京机房大楼是做什么的？应用层的设计是怎样的？如何做指令同步？安全问题怎么办？"|"3"|"4"|"积极"|"中国"|"Twitter"|"2023-01-30"|"Twitter"
"#流浪地球2票房破23亿如果你爱一个人，带ta去看《流浪地球2》吧！看人类在灾难面前展现的团结与牺牲。如果你恨一个人，带ta去看《流浪地球2》吧！看中国领导+太空战狼如何拯救地球。（不是）不管怎样，只要你买票观影，支持国产科幻电影，我们都是好朋友。"|"#流浪地球2票房破23亿如果你爱一个人，带ta去看《流浪地球2》吧！看人类在灾难面前展现的团结与牺牲。如果你恨一个人，带ta去看《流浪地球2》吧！看中国领导+太空战狼如何拯救地球。（不是）不管怎样，只要你买票观影，支持国产科幻电影，我们都是好朋友。"|"114"|"4"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"在新冠封城又突然解封中受得气一定要在流浪地球2里找回来！美国人夸张一点自嘲的文艺作品就说别人是“惨淡现实”。我也不知道这位观众是如何从“拍得出流浪地球2”就能得出现实中有能力做到如此恢弘的精准决策的毕竟突然解封没有药买特效药专供好像也没过去几个月吧？"|"在新冠封城又突然解封中受得气一定要在流浪地球2里找回来！美国人夸张一点自嘲的文艺作品就说别人是“惨淡现实”。我也不知道这位观众是如何从“拍得出流浪地球2”就能得出现实中有能力做到如此恢弘的精准决策的毕竟突然解封没有药买特效药专供好像也没过去几个月吧？"|"44"|"4"|"积极"|"中国"|"Twitter"|"2023-01-27"|"Twitter"
"Somehow，想到《流浪地球2》里的一个镜头和读过的一篇文章：【《流浪地球2》里愈合的大腿骨，为什么是人类文明的标志？】 https://mp.weixin.qq.com/s/af4f4_wfI2IyvXgoPWcL-w… ，当然，这只是一个故事。"|"Somehow，想到《流浪地球2》里的一个镜头和读过的一篇文章：【《流浪地球2》里愈合的大腿骨，为什么是人类文明的标志？】 https://mp.weixin.qq.com/s/af4f4_wfI2IyvXgoPWcL-w… ，当然，这只是一个故事。"|"8"|"4"|"积极"|"中国"|"Twitter"|"2023-07-01"|"Twitter"
"找到自己的文化根脉 完成中国科幻电影的文化表述近期热播的中国科幻灾难电影《流浪地球2》延续了第一部中国传统文化精神的内核，导演接受采访时介绍，我们讲故事的方式一定要先要找到自己的文化根脉，再用自己的方式，并结合今天的科学技术，完成中国科幻电影的文化表述。 https://m.baidu.com/s"|"找到自己的文化根脉 完成中国科幻电影的文化表述近期热播的中国科幻灾难电影《流浪地球2》延续了第一部中国传统文化精神的内核，导演接受采访时介绍，我们讲故事的方式一定要先要找到自己的文化根脉，再用自己的方式，并结合今天的科学技术，完成中国科幻电影的文化表述。 https://m.baidu.com/s"|"95"|"4"|"积极"|"中国"|"Twitter"|"2023-01-28"|"Twitter"
"因此在与同事昨天一起去电影院看电影的时候，在看《满江红》还是看《流浪地球2》的表决上，我投了流浪地球2一票。我并不在意“资本vs主旋律”的所谓争论，我只是不想看厌女电影于是我这三个小时昏昏欲睡，我没想到剧情这样碎片化，叙述方式如此无聊，哪怕是崇高的牺牲，刻画得也那么单薄"|"因此在与同事昨天一起去电影院看电影的时候，在看《满江红》还是看《流浪地球2》的表决上，我投了流浪地球2一票。我并不在意“资本vs主旋律”的所谓争论，我只是不想看厌女电影于是我这三个小时昏昏欲睡，我没想到剧情这样碎片化，叙述方式如此无聊，哪怕是崇高的牺牲，刻画得也那么单薄"|"4"|"4"|"积极"|"中国"|"Twitter"|"2023-02-05"|"Twitter"
"看完《流浪地球2》，我们为行星发动机设计了网络架构科技乱炖播客的新节目，三位互联网工程师为一万台行星发动畅想了一个可用、可控制、且安全的网络把科幻片聊出了科教片的感觉，如果你喜欢互联网的 7 层网络结构，就能在这期节目里听到格外的乐趣https://xiaoyuzhoufm.com/episode"|"看完《流浪地球2》，我们为行星发动机设计了网络架构科技乱炖播客的新节目，三位互联网工程师为一万台行星发动畅想了一个可用、可控制、且安全的网络把科幻片聊出了科教片的感觉，如果你喜欢互联网的 7 层网络结构，就能在这期节目里听到格外的乐趣https://xiaoyuzhoufm.com/episode"|"38"|"4"|"积极"|"中国"|"Twitter"|"2023-01-31"|"Twitter"
"傲鲨智能@ulsrobotics为电影《流浪地球2》提供的动力外骨骼不仅是真实可用的，并且是联勤保障部队的现役装备。当你还在感受科幻电影的震撼的时候，现实其实已经悄然降临。"|"傲鲨智能@ulsrobotics为电影《流浪地球2》提供的动力外骨骼不仅是真实可用的，并且是联勤保障部队的现役装备。当你还在感受科幻电影的震撼的时候，现实其实已经悄然降临。"|"28"|"4"|"积极"|"中国"|"Twitter"|"2023-02-13"|"Twitter"
"《流浪地球2》 贺岁电影实为中共宣传大片？#流浪地球2  #纽约时报  #中共>《流浪地球2》在新年期间上映后，被官方称为科幻电影的里程碑之作。 https://m.soundofhope.org/post/692154"|"《流浪地球2》 贺岁电影实为中共宣传大片？#流浪地球2  #纽约时报  #中共>《流浪地球2》在新年期间上映后，被官方称为科幻电影的里程碑之作。 https://m.soundofhope.org/post/692154"|"12"|"4"|"积极"|"中国"|"Twitter"|"2023-02-01"|"Twitter"
"在中国一群殖人如此贬低《流浪地球2》但是，在外国人眼里，人家却对这个电影给予非常正向的评价。A lot of west worshippers are critizing 'The Wandering Earth 2' in China. However, in the eyes of weste"|"在中国一群殖人如此贬低《流浪地球2》但是，在外国人眼里，人家却对这个电影给予非常正向的评价。A lot of west worshippers are critizing 'The Wandering Earth 2' in China. However, in the eyes of weste"|"281"|"4"|"积极"|"中国"|"Twitter"|"2023-01-29"|"Twitter"
"未来的人矿管理拍摄者是想把它当搞笑视频的，殊不知这可能很快会成为现实听闻《流浪地球2》也在推崇基于芯片和AI的人矿号令模式"|"未来的人矿管理拍摄者是想把它当搞笑视频的，殊不知这可能很快会成为现实听闻《流浪地球2》也在推崇基于芯片和AI的人矿号令模式"|"202"|"4"|"积极"|"中国"|"Twitter"|"2023-01-26"|"Twitter"
"我们天津小姐姐又来啦！我本来对《流浪地球2》不是那么感兴趣，但是看到美国和殖人反贼那么一通骂，那必须得去看看！相比之下，阿凡达就变得 go p 不是了。"|"我们天津小姐姐又来啦！我本来对《流浪地球2》不是那么感兴趣，但是看到美国和殖人反贼那么一通骂，那必须得去看看！相比之下，阿凡达就变得 go p 不是了。"|"263"|"4"|"积极"|"中国"|"Twitter"|"2023-01-29"|"Twitter"
"50岁以上的人可以去送死！《流浪地球2》之中国价值观https://twitter.com/dbezuqun/status/1618046353191600128/video/1…"|"50岁以上的人可以去送死！《流浪地球2》之中国价值观https://twitter.com/dbezuqun/status/1618046353191600128/video/1…"|"85"|"4"|"积极"|"中国"|"Twitter"|"2023-01-26"|"Twitter"
"流浪地球 2 预告片看弹幕就行"|"流浪地球 2 预告片看弹幕就行"|"25"|"4"|"积极"|"中国"|"Twitter"|"2022-12-14"|"Twitter"
"唐靖远老师电影票上印着只有共产党可以救地球的《流浪地球2》赤裸裸的丛林价值观：人究竟要有人性、还是兽性不重要；只要自己能活着就行了，为此哪怕杀人都在所不惜这样的人，严格说不是人，他就是禽兽、或徒具人形的僵尸恶鬼这样的人，你会去追随他的作品，去实践这样的价值观和生活方式吗?"|"唐靖远老师电影票上印着只有共产党可以救地球的《流浪地球2》赤裸裸的丛林价值观：人究竟要有人性、还是兽性不重要；只要自己能活着就行了，为此哪怕杀人都在所不惜这样的人，严格说不是人，他就是禽兽、或徒具人形的僵尸恶鬼这样的人，你会去追随他的作品，去实践这样的价值观和生活方式吗?"|"83"|"4"|"积极"|"中国"|"Twitter"|"2023-01-27"|"Twitter"
"怪不得满江红比流浪地球2票房高!台词有一张白纸？搞得鸡飞狗跳，动静不小……"|"怪不得满江红比流浪地球2票房高!台词有一张白纸？搞得鸡飞狗跳，动静不小……"|"151"|"4"|"积极"|"中国"|"Twitter"|"2023-01-25"|"Twitter"
"在电影院看的时候，这段画面和配乐几乎快要喘不过气来，太燃了！！The Wandering Earth 2 Space Elevator long shot 流浪地球2 太空电梯"|"在电影院看的时候，这段画面和配乐几乎快要喘不过气来，太燃了！！The Wandering Earth 2 Space Elevator long shot 流浪地球2 太空电梯"|"163"|"4"|"积极"|"中国"|"Twitter"|"2023-02-03"|"Twitter"
"电影院里播流浪地球2的时候会爆出这样的视频"|"电影院里播流浪地球2的时候会爆出这样的视频"|"22"|"4"|"积极"|"中国"|"Twitter"|"2023-01-26"|"Twitter"
"VRChat拍摄短片  数字生命的重新演算-图恒宇篇自己也没想到会有下一期系列，这次是复刻的流浪地球2的图恒宇预告。感谢来参演的各位和提供帮助的朋友们。#VRC #VRChat #VRChat_world #流浪地球 #TheWanderingEarth #流浪地球2 #TheWanderingE"|"VRChat拍摄短片  数字生命的重新演算-图恒宇篇自己也没想到会有下一期系列，这次是复刻的流浪地球2的图恒宇预告。感谢来参演的各位和提供帮助的朋友们。#VRC #VRChat #VRChat_world #流浪地球 #TheWanderingEarth #流浪地球2 #TheWanderingE"|"56"|"4"|"积极"|"中国"|"Twitter"|"2023-05-30"|"Twitter"
"《流浪地球2》大场面制作还真不错 "|"《流浪地球2》大场面制作还真不错 "|"72"|"4"|"积极"|"中国"|"Twitter"|"2023-01-13"|"Twitter"
"高科技特效！电影《流浪地球2》的太空电梯，简直太震撼了！"|"高科技特效！电影《流浪地球2》的太空电梯，简直太震撼了！"|"95"|"4"|"积极"|"中国"|"Twitter"|"2023-01-30"|"Twitter"
"就看流浪地球2吧，满江红有机会再看电视。"|"就看流浪地球2吧，满江红有机会再看电视。"|"8"|"4"|"积极"|"中国"|"Twitter"|"2023-01-29"|"Twitter"
"牛！国产机器狗实弹射击有多帅，它可在复杂地形行走，能执行火力支援、打击清剿等任务。这不就是流浪地球2里的笨笨吗？（来源：抖音）"|"牛！国产机器狗实弹射击有多帅，它可在复杂地形行走，能执行火力支援、打击清剿等任务。这不就是流浪地球2里的笨笨吗？（来源：抖音）"|"24"|"4"|"积极"|"中国"|"Twitter"|"2023-02-13"|"Twitter"
"这是多少孩子的梦想？#钢铁螳螂流浪地球2中来自徐工集团的挖掘机，江湖人称“钢铁螳螂”可跨越4米壕沟，攀爬2.4米高的障碍，涉水深2米。"|"这是多少孩子的梦想？#钢铁螳螂流浪地球2中来自徐工集团的挖掘机，江湖人称“钢铁螳螂”可跨越4米壕沟，攀爬2.4米高的障碍，涉水深2米。"|"65"|"4"|"积极"|"中国"|"Twitter"|"2023-02-07"|"Twitter"
"“你们尽管想象，我们负责实现。”《流浪地球2》中许多硬核装备并不是CG特效，而是真正的中国制造，酷！"|"“你们尽管想象，我们负责实现。”《流浪地球2》中许多硬核装备并不是CG特效，而是真正的中国制造，酷！"|"66"|"4"|"积极"|"中国"|"Twitter"|"2023-02-01"|"Twitter"
"《流浪地球2》 预告片 好像看到垂直起降版J20？"|"《流浪地球2》 预告片 好像看到垂直起降版J20？"|"14"|"4"|"积极"|"中国"|"Twitter"|"2022-12-14"|"Twitter"
"《流浪地球2》在俄罗斯首映，俄总统助理出席：我们要多看中国电影。"|"《流浪地球2》在俄罗斯首映，俄总统助理出席：我们要多看中国电影。"|"22"|"4"|"积极"|"中国"|"Twitter"|"2023-04-12"|"Twitter"
"看！据说这是流浪地球2的硬核装备“钢铁螳螂”。"|"看！据说这是流浪地球2的硬核装备“钢铁螳螂”。"|"29"|"4"|"积极"|"中国"|"Twitter"|"2023-02-01"|"Twitter"
"流浪地球2：过于落后，可以展示"|"流浪地球2：过于落后，可以展示"|"8"|"4"|"积极"|"中国"|"Twitter"|"2023-02-02"|"Twitter"
"【流浪地球2里中国航天中队的队员说：“我没给王老师丢脸吧？”，他们所说的王老师是中国的“海空卫士”王伟！】王伟说：“我已无法返航，请继续前进！”中国人民从来不会忘记英雄！"|"【流浪地球2里中国航天中队的队员说：“我没给王老师丢脸吧？”，他们所说的王老师是中国的“海空卫士”王伟！】王伟说：“我已无法返航，请继续前进！”中国人民从来不会忘记英雄！"|"48"|"4"|"积极"|"中国"|"Twitter"|"2023-05-31"|"Twitter"
"流浪地球2，我在电影院里看了两次，我是我唯一一部在电影院里二刷的电影。"|"流浪地球2，我在电影院里看了两次，我是我唯一一部在电影院里二刷的电影。"|"4"|"4"|"积极"|"中国"|"Twitter"|"2023-02-04"|"Twitter"
